,id,価格,車両名,メーカー,型式番号,モデル年,排気量,色,タイプ,走行距離,保証期間,初年度登録年月,次回車検,入荷日,在庫店舗,店舗在庫,備考
29,2100006257236,658000,BMW F800GT,BMW,F800GT,2015,800,青,スポーツ/ツアラー,19685,1,2015-09,2024-09-18,2023-11-02,新潟店,0120-37-8190,['２０１５年モデル/純正リアボックス/純正サイドパニア/スライダー（METISSE）/スクリーン/スロットルアシスト（ラフ＆ロード）']
30,2100005744737,748000,YAMAHA SR400【ファイナルエディション・フルノーマル・低走行★】,YAMAHA,2BL-RH16J,2021,400,青,ネイキッド,1082,7,2021-06,2024-06-10,-,松山店,0120-37-8190,[]
31,2100005998697,318000,HONDA クロスカブ110 2020年モデル！,HONDA,2BJ-JA45,2020,110,緑,ネイキッド,4996,1,-,-,2023-09-19,茨木店,0120-37-8190,[]
32,2100005932028,548000,YAMAHA YZF-R3,YAMAHA,2BL-RH13J,2020,320,銀,スポーツ/ツアラー,5183,5,2020-06,-,-,岡崎店,0120-37-8190,"['ABSモデル', '320cc', 'グリップヒーター', 'マルチバー装着']"
33,2100006119374,538000,YAMAHA YZF-R25,YAMAHA,2BK-RG43J,2021,250,青,スポーツ/ツアラー,297,7,-,-,2023-10-09,前橋インター店,0120-37-8190,"['2021年モデル', 'ディープパープリッシュブルーメタリック']"
34,2100005433822,536000,YAMAHA YZF-R25 ABS,YAMAHA,2BK-RG43J,2021,250,シアンメタリック,スポーツ/ツアラー,5006,5,-,-,2023-06-11,広島店,0120-37-8190,['バッテリー新品交換・フルノーマル・スマホホルダー']
35,2100005983976,838000,Ducati スクランブラーSixty2,Ducati,EBL-KA00,2016,400,-,ネイキッド,9287,3,2016-03,2025-03-23,-,浜松店,0120-37-8190,['☆ラムマウントスマートフォンホルダー付き☆']
36,2100006191462,875640,SUZUKI GSX1400 油冷1400ｃｃ,SUZUKI,GY71A,2006,1400,青白,ネイキッド,31249,3ヶ月,2006-06,2025-07-14,2023-10-22,那覇店,0120-37-8190,['フルノーマル']
37,2100006205497,1038000,KAWASAKI Z1000【ｻｲﾚﾝｻｰ/ｴﾝｼﾞﾝｽﾗｲﾀﾞｰ/ﾊﾞｯｸｽﾃｯﾌﾟなどｶｽﾀﾑ多数！】,KAWASAKI,KZT00A,2015,1000,黒,ネイキッド,減算車,3ヶ月,2015-04,2024-04-26,-,福岡店,0120-37-8190,[]
38,2100005074964,548000,HONDA XL200R,HONDA,MD06,1983,200,レッド,オフロード/モタード,8599,1ヶ月,-,-,-,つくば絶版車館,029-721-8190,['RD']
39,2100004240827,1328000,HONDA ＣＢ４００スーパーフォア Ｒｅｖｏ ＡＢＳ,HONDA,2BL-NC42,2019,400,ダークネスブラックメタリック,ネイキッド,5940,5,2019-10,2024-10-20,-,浜松店,0120-37-8190,"['２０１９年モデル', '☆モリワキ製ワンピースマフラー', 'フレームスライダー装備☆']"
40,2100005306096,398000,YAMAHA ＹＺＦ－Ｒ２５,YAMAHA,JBK-RG10J,2015,250,青／銀,スポーツ/ツアラー,3947,1,-,-,-,静岡店,0120-37-8190,"['２０１５年モデル', 'ＲＧ10Ｊ型', 'マルチバー・スマホホルダー装備!']"
41,2100005336987,348000,HONDA ベンリィCL50,HONDA,CD50,1998,50,銀／青,ネイキッド,14306,3ヶ月,-,-,-,岡崎店,0120-37-8190,['1997年モデル']
42,2100006016819,138000,HONDA ダンク,HONDA,JBH-AF78,2017,50,-,スクーター/ビッグスクーター,16216,3ヶ月,-,-,2023-09-22,府中店,0120-37-8190,['エンデュランス製リアキャリア']
43,2100005685924,556000,KAWASAKI Ninja 250,KAWASAKI,2BK-EX250P,2019,250,黒/銀,スポーツ/ツアラー,6676,5,-,-,-,広島店,0120-37-8190,['軽い車体と操作性の良さで初めてのスーパースポーツにぴったり!']
44,2100006175301,328000,HONDA ｼﾞｬｲﾛX！日頃の足や配達に重宝する１台です!,HONDA,2BH-TD02,2020,50,白,スクーター/ビッグスクーター,130,1,-,-,2023-10-19,姫路店,0120-37-8190,[]
45,2100005445535,398000,HONDA Super Cub C125,HONDA,2BJ-JA48,2019,125,-,ネイキッド,729,1,-,-,2023-11-12,浜松店 第2ショールーム,0120-37-8190,['☆NA-01 ステンレスマフラー・サドルバッグサポート装備☆']
46,2100005849357,1868000,Harley-Davidson XL883N,Harley-Davidson,LE2,2020,883,ブラックデニム,アメリカン/クルーザー,4329,5,2020-01,2024-12-07,-,Beat&C 京都八幡店,0120-37-8190,['アイアン■バッテリー新品交換■LEDヘッドライト■極小フロントウインカー■USBポート']
47,2100006030907,618000,HONDA GB350,HONDA,2BL-NC59,2021,350,マットパールモリオンブラック,ネイキッド,4331,7,2021-11,2024-11-28,-,久留米店,0120-37-8190,"['空冷！', '直立！', '単気筒！', '心を走らせるエンジンサウンド']"
48,2100006109443,378000,HONDA フォルツァSi,HONDA,JBK-MF12,2015,250,白,スクーター/ビッグスクーター,11473,1,-,-,2023-10-07,広島店,0120-37-8190,['シンプルなモデルのビッグスクーター']
49,2100005995351,848000,YAMAHA WR250R,YAMAHA,JBK-DG15J,2016,250,青,オフロード/モタード,10726,3,-,-,2023-09-18,前橋インター店,0120-37-8190,"['2016年モデル', 'FMFマフラー', 'フェンダーレス装備']"
50,2100006104585,358000,YAMAHA TRICITY 125,YAMAHA,2BL-SEC1J,2021,125,黄,スクーター/ビッグスクーター,460,3,-,-,-,仙台店,0120-37-8190,['ノーマル車両／２０２１年モデル']
51,2100005796217,440000,HONDA 【並行輸入・新車】DAX125,HONDA,8BJ-JB04,2023,125,グレー,ネイキッド,0,3,-,-,-,金沢店,0120-37-8190,['タイ仕様']
52,2100005796316,440000,HONDA 【並行輸入】DAX125,HONDA,8BJ-JB04,2023,125,赤,ネイキッド,0,3,-,-,-,北九州店,0120-37-8190,"['ABS', 'フルノーマル', 'インジェクション']"
53,2100006298444,1548000,YAMAHA TMAX560 TECH MAX ABS,YAMAHA,8BL-SJ19J,2022,560,マットダークブルーイッシュグレーメタ,スクーター/ビッグスクーター,3656,7,2022-07,2025-07-28,2023-11-08,仙台店,0120-37-8190,['グリップヒーター標準搭載／クルーズコントロール搭載']
54,2100005422826,1048000,Harley-Davidson Dyna Fat Bob [ FXDF1580 ]■両側サドルバッグ■バックレスト,Harley-Davidson,GY4,2010,1584,ブラック,アメリカン/クルーザー,21583,3ヶ月,2010-06,-,-,Beat&C 福岡マリナ店,0120-37-8190,[]
55,2100006059212,338000,HONDA CROSS CUB 110,HONDA,2BJ-JA45,2021,110,プコブルー,ネイキッド,439,3,-,-,-,郡山店,0120-37-8190,"['エンデュランスマフラー', 'オイルパンガード', '2021年モデル']"
56,2100005918381,648000,HONDA CB400SFV-3,HONDA,BC-NC39,2004,400,青,ネイキッド,18300,3ヶ月,2004-12,-,2023-09-06,高松店,0120-37-8190,['ヨシムラ製フルエキゾースト・キャブレター・H-VTEC搭載']
57,2100005155380,598000,KAWASAKI Ninja 400,KAWASAKI,EBL-EX400E,2018,400,緑,スポーツ/ツアラー,3793,5,2018-04,-,-,前橋インター店,0120-37-8190,['2018年モデル／レバー／グリップ／スライダー']
58,2100006122749,385000,KAWASAKI ＥＲ－６ｎ,KAWASAKI,ER650A,2008,650,緑,ネイキッド,13588,3ヶ月,2008-07,2025-04-16,-,小牧店,0120-37-8190,"['２００８年式', 'ロングスクリーン装備！', 'ＵＳＢ付き!']"
59,2100005116565,218000,SUZUKI アドレス125,SUZUKI,2BJ-DT11A,2020,125,黒,スクーター/ビッグスクーター,651,1,-,-,2023-04-17,りんくうシークル店,0120-37-8190,"['ノーマル', '2020年モデル']"
60,2100005891424,698000,KAWASAKI Z800,KAWASAKI,ZR800A,2014,800,オレンジ,ネイキッド,4661,1,2014-09,-,2023-09-02,上尾店,0120-37-8190,['シフトインジケーター／LKブレーキ＆クラッチレバー／純正オプションポイントカバー装備']
61,2100005540414,2478000,BMW Ｒ１２５０ＧＳ,BMW,0J51,2020,1250,トリコ,オフロード/モタード,9263,5,2020-07,-,-,GLOBO蘇我店,0120-37-8190,"['Ａｄｖｅｎｔｕｒｅ', '純正OPナビ', '２０２０年モデル']"
62,2100005723503,398000,HONDA Ｃ１２５,HONDA,8BJ-JA58,2022,125,パールニルタバブルー,ネイキッド,356,3,-,-,-,HUNT 木更津店,0120-37-8190,"['２０２２年モデル', 'リアボックス', 'キーレス']"
63,2100005579360,230000,SUZUKI ジクサー１５０【フルノーマル】,SUZUKI,2BK-ED13N,2020,150,シルバー,ネイキッド,12595,3,-,-,-,福岡店,0120-37-8190,[]
64,2100005933988,698000,HONDA ＧＢ３５０■２０２１年式・低走行！・乗りやすいネイキッドタイプ！■,HONDA,2BL-NC59,2021,350,レッド,ネイキッド,344,7,2023-03,2026-03-26,2023-09-09,練馬店,0120-37-8190,[]
65,2100004726628,1258000,SUZUKI 【マル得車輛】 ハヤブサ【国内仕様★ヨシムラマフラーカスタム☆】,SUZUKI,GX72B,2016,1300,白,スポーツ/ツアラー,29532,1,2016-04,-,2023-02-19,福岡店,0120-37-8190,[]
66,2100005910811,1948000,KAWASAKI ZRX1200DAEG★BLACK LIMITED★,KAWASAKI,EBL-ZRT20D,2014,1200,ブラック,ネイキッド,4857,1,2014-09,-,-,ラパークいわき店,0120-37-8190,['NASERTサイレンサー／ゲイルスピードクラッチマスター／カスタム車両']
67,2100006163803,128000,YAMAHA CYGNUS X【キャブモデル☆ノーマル】,YAMAHA,BC-SE12J,2007,125,ガンメタ,スクーター/ビッグスクーター,距離疑義車,3ヶ月,-,-,-,太宰府店,0120-37-8190,[]
68,2100006151558,228000,HONDA APE 100,HONDA,BC-HC07,2002,100,白,ネイキッド,8701,3ヶ月,-,-,-,仙台店,0120-37-8190,['社外マフラー／2002年モデル']
69,2100005999946,648000,KAWASAKI ESTRELLA,KAWASAKI,JBK-BJ250A,2016,250,黒,ネイキッド,5462,3,-,-,2023-09-19,広島店,0120-37-8190,"['街乗りを楽しくするクラシカルバイク', 'サイドバック装備']"
70,2100005537117,1358000,SUZUKI ＧＳＸ－Ｓ１０００,SUZUKI,8BL-EK1AA,2022,1000,トリトンブルーメタリック1,ネイキッド,589,7,2022-03,2025-03-22,-,GLOBO蘇我店,0120-37-8190,"['ＧＩＶＩスクリーン', 'ドライブレコーダー']"
71,2100005006187,390500,KAWASAKI 【並行輸入未走行未登録車両】W175,KAWASAKI,BJHD1,2022,175,黒,ネイキッド,0,7,-,-,-,仙台店,0120-37-8190,['2022年モデル']
72,2100005140072,858000,SUZUKI ST400V,SUZUKI,NK43A,1997,400,フラッシュシルバーメタリック,ネイキッド,2925,1ヶ月,1997-07,2024-04-26,-,つくば絶版車館,029-721-8190,"['テンプター', 'NK43A', 'フルノーマル']"
73,2100005361033,158000,YAMAHA JOG,YAMAHA,2BH-AY01,2021,50,-,スクーター/ビッグスクーター,376,3,-,-,-,金沢店,0120-37-8190,['2021年モデル／フロントバスケット']
74,2100006102215,138000,SUZUKI レッツ,SUZUKI,2BH-CA4AA,2021,50,ベージュ,スクーター/ビッグスクーター,762,3,-,-,2023-10-07,八王子堀之内店,0120-37-8190,"['フルノーマル！', 'インジェクションモデル！', 'ＣＡ４ＡＡモデル!']"
75,2100005540155,1400000,Harley-Davidson FLHX1580,Harley-Davidson,KB4,2010,1580,黒,アメリカン/クルーザー,14244,3ヶ月,2010-08,-,-,名古屋みなと店,0120-37-8190,['ﾛﾜｰﾌｪｱﾘﾝｸﾞ／ｾｷｭﾘﾃｨｰ']
76,2100005358729,99800,HONDA タクトベーシック【マル得車輌】通勤にも便利なお手頃バイクです(^○^),HONDA,JBH-AF79,2016,50,グリントウェーブブルーメタリック,スクーター/ビッグスクーター,14073,3ヶ月,-,-,-,久留米店,0120-37-8190,[]
77,2100006172652,458000,HONDA ４００Ｘ,HONDA,EBL-NC47,2014,400,白,オフロード/モタード,18607,1,2014-05,-,-,平塚第2ショールーム,0120-37-8190,"['２０１４年モデル', 'ＧＩＶＩ製ロングスクリーン装備!']"
78,2100006238129,258000,HONDA PCX-2,HONDA,EBJ-JF56,2015,125,黒,スクーター/ビッグスクーター,10403,3ヶ月,-,-,-,京都松井山手店,0120-37-8190,"['2015年モデル', 'JF56型', 'モリワキサイレンサー装備!']"
79,2100005939225,328000,SUZUKI バンバン200 スズキのオフロード車!,SUZUKI,JBK-NH42A,2010,200,黒,ネイキッド,23039,3ヶ月,-,-,2023-09-10,茨木店,0120-37-8190,[]
80,2100006133400,458000,Husqvarna スヴァルトピレン１２５,Husqvarna,JUA,2021,125,マットグレー,アメリカン/クルーザー,3032,1,-,-,-,八王子堀之内店,0120-37-8190,"['ＡＢＳ', 'ＵＳＢ電源装備！', '水冷シングルエンジン搭載！']"
81,2100006212075,1898000,HONDA CRF1100Lアフリカツイン,HONDA,2BL-SD10,2022,1100,赤,オフロード/モタード,1707,7,2022-05,2025-05-19,2023-10-25,新横浜店,0120-37-8190,['ホンダ純正オプショントリプルパニア装備!']
82,2100006131598,728000,HONDA HORNET DX,HONDA,MC31,2006,250,黄黒,ネイキッド,28435,3ヶ月,-,-,2023-10-18,金沢店,0120-37-8190,['防犯アラーム／2006年モデル']
83,2100005771139,548000,SUZUKI SV650,SUZUKI,2BL-VP55B,2017,650,白,ネイキッド,24799,1,2017-06,2024-05-15,-,小牧店,0120-37-8190,['カスタムシート・メーターバイザー・リアキャリア']
84,2100005866644,508000,HONDA CB250R ABS,HONDA,2BK-MC52,2019,250,マットブルー,ネイキッド,1842,5,-,-,2023-08-29,金沢店,0120-37-8190,['1口USB／ワンオーナー／2019年モデル／ノーマル']
85,2100005347426,518000,YAMAHA XV250Sビラーゴ,YAMAHA,3DM,1996,250,ブラック２,アメリカン/クルーザー,19491,1ヶ月,-,-,2023-05-27,つくば絶版車館,029-721-8190,['3DMD']
86,2100004815605,498000,HONDA ダックス50,HONDA,ST50,1972,50,ホワイト,ネイキッド,2968,1ヶ月,-,-,-,つくば絶版車館,029-721-8190,"['ST50K1-5', 'G-CRAFT製サブガソリンタンク装備']"
87,2100006258424,168000,YAMAHA VINO,YAMAHA,2BH-AY02,2021,50,水色,スクーター/ビッグスクーター,1245,3,-,-,2023-11-02,京都店,0120-37-8190,['プコブルー']
88,2100004875302,368000,YAMAHA 【マル得】ＭＴ－０３,YAMAHA,EBL-RH07J,2016,300,マットシルバー,ネイキッド,8012,3,2016-04,-,2023-10-20,秦野店,0120-37-8190,"['２０１６年モデル', 'スクリーン', 'ＵＳＢポート', 'アクセサリーソケット装備']"
89,2100004918610,338000,SUZUKI GSX-S125 ABS 2019年モデル・フルノーマル,SUZUKI,2BJ-DL32B,2019,125,トリトンブルーメタリック,ネイキッド,2069,1,-,-,-,豊橋店,0120-37-8190,[]
90,2100004996083,298000,HONDA スーパーカブ１１０,HONDA,2BJ-JA44,2019,110,赤/白,ネイキッド,3622,1,-,-,-,岡山店,0120-37-8190,"['', '60周年記念アニバーサリーモデル！ロゴとこの特別なカラーリングの価値を感じてください!']"
91,2100006289084,2138000,SUZUKI ハヤブサ,SUZUKI,8BL-EJ11A,2023,1300,-,スポーツ/ツアラー,530,7,2023-03,2026-03-02,2023-11-06,GLOBO蘇我店,0120-37-8190,"['ワンオーナー', '２０２３年モデル']"
92,2100006047783,738000,KAWASAKI Ninja1000,KAWASAKI,ZXT00G,2011,1000,赤,スポーツ/ツアラー,31951,3ヶ月,2010-12,-,2023-10-09,名古屋みなと店,0120-37-8190,"['サイドパニア', 'エンジンスライダー']"
93,2100006011838,398000,HONDA CBR250R,HONDA,JBK-MC41,2015,250,トリコロール,スポーツ/ツアラー,21075,1,-,-,2023-09-22,金沢店,0120-37-8190,['2眼ライト／エンデュランス製リアキャリア／タイヤ前後新品交換']
94,2100005866095,658000,HONDA シャドウファントム７５０,HONDA,EBL-RC53,2012,750,マットブラック,アメリカン/クルーザー,32335,3ヶ月,2012-07,2025-07-05,-,八王子堀之内店,0120-37-8190,"['エンジンガード＆サイドバック装備！', 'スクリーン＆ナックルバイザー！', 'タイヤ前後新品交換サービス!']"
95,2100006060683,1680000,KAWASAKI Z900RS,KAWASAKI,2BL-ZR900C,2022,950,-,ネイキッド,5286,5,2022-02,2025-02-13,2023-09-29,草加店,0120-37-8190,['ワンオーナー/OVERサブフレーム／スライダー／フェンダーレス']
96,2100005512626,465000,HONDA 【マル得】ADV150（ABS）,HONDA,2BK-KF38,2020,150,ガンＭ,スクーター/ビッグスクーター,8828,5,-,-,-,東松山店,0120-37-8190,['2020年モデル／ロングスクリーン装備／リアキャリア装備／インジェクションモデル']
97,2100006266122,608000,HONDA レブル250S,HONDA,2BK-MC49,2020,250,M黒,アメリカン/クルーザー,993,5,-,-,2023-11-03,高松店,0120-37-8190,['ノーマル・2020年モデル・インジェクション']
98,2100005802222,1348000,HONDA CB400SF,HONDA,2BL-NC42,2019,400,赤白,ネイキッド,893,5,2022-11,2025-11-06,2023-09-13,北九州店,0120-37-8190,"['ABS', 'モリワキエンジンスライダー', 'イモビアラーム', '2019年モデル']"
99,2100005538039,238000,SUZUKI 【11月限定プライス】【マル得】バーグマンストリート,SUZUKI,EA11D,2020,125,白,スクーター/ビッグスクーター,419,1,-,-,-,小山店,0120-37-8190,"['2020年式', 'ノーマル']"
100,2100005800327,598000,HONDA シルバーウィングＧＴ６００,HONDA,EBL-PF02,2009,600,シルバー,スクーター/ビッグスクーター,19834,3ヶ月,2013-04,2024-04-06,-,荒川沖店,0120-37-8190,"['ワンオーナー車', '☆★モリワキマフラー・リアボックス付き！★☆', '【マル得車輛】']"
101,2100006083309,1568000,HONDA CRF1100Lアフリカツイン,HONDA,2BL-SD10,2022,1100,赤/黒,オフロード/モタード,14340,3,2022-08,2025-08-22,2023-10-03,広島店,0120-37-8190,['パニアケース付き']
102,2100006044294,798000,YAMAHA MT-07,YAMAHA,8BL-RM33J,2022,700,黒,ネイキッド,4653,7,2023-04,2026-04-26,-,岡崎店,0120-37-8190,"['2022年現行モデル', 'ワンオーナー車輛']"
103,2100006124620,878000,HONDA CBR1000RR【レプソルカラーのスペシャルエディション☆】,HONDA,BC-SC57,2004,1000,レプソル,スポーツ/ツアラー,25010,3ヶ月,2005-10,2025-06-25,-,福岡店,0120-37-8190,[]
104,2100005960762,258000,YAMAHA ＮＭＡＸ１２５,YAMAHA,2BJ-SED6J,2018,125,ガンメタ,スクーター/ビッグスクーター,12721,3ヶ月,-,-,2023-09-13,相模大野店,0120-37-8190,"['２０１８年モデル', 'ノーマル']"
105,2100006269154,428000,HONDA PCX,HONDA,2BJ-JK05,2021,125,黒,スクーター/ビッグスクーター,4073,1,-,-,2023-11-04,仙台店,0120-37-8190,['HONDA純正TOPケース／2021年モデル']
106,2100006179743,168000,HONDA ダンク,HONDA,JBH-AF78,2021,50,黒,スクーター/ビッグスクーター,5876,3ヶ月,-,-,-,甲府店,0120-37-8190,['2021年モデル！/艶消しカラー！/AF78型!']
107,2100004455238,298000,SUZUKI GSX-R125 ABS,SUZUKI,2BJ-DL33B,2019,125,青,スポーツ/ツアラー,9936,3ヶ月,-,-,-,北九州店,0120-37-8190,"['フルノーマル', '2019年モデル', 'インジェクション']"
108,2100006123234,2298000,Harley-Davidson CVO FLTRXSE1800,Harley-Davidson,TC8,2012,1800,青,アメリカン/クルーザー,21558,3ヶ月,2012-04,2025-04-26,-,名古屋みなと店,0120-37-8190,[]
109,2100006091700,398000,KAWASAKI NINJA250,KAWASAKI,2BK-EX250P,2018,250,青,スポーツ/ツアラー,23001,1,-,-,-,寝屋川店,0120-37-8190,['2018年モデル']
110,2100005440202,99800,HONDA 【マル得】ジョルノ,HONDA,JBH-AF70,2014,50,紺白,スクーター/ビッグスクーター,7337,3ヶ月,-,-,2023-06-12,京都松井山手店,0120-37-8190,"['2014年モデル', '', 'リアボックス付きで普段使いに便利な1台!']"
111,2100005869928,1458000,Harley-Davidson Sportster 1200V Seventy-two [ XL1200V ],Harley-Davidson,LF3,2012,1200,-,アメリカン/クルーザー,21911,3ヶ月,2012-03,-,2023-08-29,草加店,0120-37-8190,['2012年モデル／LF3型／2人乗り登録済み']
112,2100006278644,2100000,KAWASAKI Ninja ZX-14R,KAWASAKI,ZXT40E,2020,1400,白,スポーツ/ツアラー,3279,5,2020-06,2025-06-14,2023-11-05,仙台店,0120-37-8190,['エンジンスライダー／マルチバー／2020年モデル']
