,id,価格,車両名,メーカー,型式番号,モデル年,排気量,色,タイプ,走行距離,保証期間,初年度登録年月,次回車検,入荷日,在庫店舗,店舗在庫,備考
29,2100006251647,66000,HONDA トゥデイ,HONDA,BA-AF61,2004,50,銀,スクーター/ビッグスクーター,4388,3ヶ月,-,-,-,小山店,0120-37-8190,"['2004年モデル', 'ノーマル車！！']"
30,2100006126471,428000,SUZUKI GSX250R,SUZUKI,2BK-DN11A,2020,250,青,スポーツ/ツアラー,368,5,-,-,2023-10-10,高石店,0120-37-8190,"['2020年式', 'USB・スマホホルダー装備!']"
31,2100004437173,378000,HONDA Ｃ１１０,HONDA,8BJ-JA59,2022,110,クリーム,ネイキッド,251,3,-,-,-,GLOBO蘇我店,0120-37-8190,['２０２２年モデル']
32,2100006216028,438000,HONDA モンキー,HONDA,JBH-AB27,2011,50,青/銀,ネイキッド,4916,3ヶ月,-,-,2023-10-26,高石店,0120-37-8190,"['2011年式', 'タケガワMF装備!']"
33,2100005356152,288000,HONDA グロム,HONDA,EBJ-JC61,2016,125,白,オフロード/モタード,4704,3ヶ月,-,-,-,小倉店,0120-37-8190,"['【ＪＣ６１型', '☆★社外サイレンサー装備！★☆】']"
34,2100006066906,108000,SUZUKI レッツ,SUZUKI,JBH-CA4AA,2018,50,ピンク,スクーター/ビッグスクーター,4759,1,-,-,2023-09-30,八王子堀之内店,0120-37-8190,"['フロントバスケット装備！', 'インジェクションモデル！', 'ＣＡ４ＡＡモデル!']"
35,2100006104271,318000,SUZUKI GSX-S125 ABS,SUZUKI,2BJ-DL32B,2021,125,ブラック,ネイキッド,527,3,-,-,-,入間店,0120-37-8190,['☆デイトナUSBポート／ヘルメットホルダー／マルチバー装備☆']
36,2100005764100,2458000,HONDA ＣＢ１３００Ｓｕｐｅｒ,HONDA,8BL-SC54,2022,1300,ﾊﾟｰﾙｻﾝﾋﾞｰﾑﾎﾜｲﾄ,ネイキッド,671,7,2022-12,2025-12-14,2023-08-11,新横浜店,0120-37-8190,"['Ｆｏｕｒ', 'ＳＰ', '３０周年記念モデル', '純正ＯＰクイックシフター', 'プロスマン製エンジンガード', 'フェンダーレス仕様!']"
37,2100004238329,1698000,HONDA ＣＢ４００スーパーフォア,HONDA,EBL-NC42,2017,400,トリコロール,ネイキッド,490,3,2022-05,2025-05-19,-,盛岡店,0120-37-8190,"['純正ＬＥＤヘッドライト', '☆★前後ドライブレコーダー・エンジンガード装備！★☆']"
38,2100004166837,478000,HONDA Ｃ１２５,HONDA,8BJ-JA58,2022,125,赤/白,ネイキッド,248,3,-,-,-,世田谷本店,0120-37-8190,['リアボックス装備！']
39,2100005395342,978000,Triumph ストリートトリプルＲＳ,Triumph,2BL-H4J765,2021,765,グレー,ネイキッド,12615,3,2021-02,2024-02-15,-,小山店,0120-37-8190,"['２０２１年モデル', 'ワンオーナー', '前後ドラレコ装備']"
40,2100006073683,478000,SUZUKI V-Strom 250 ABS,SUZUKI,2BK-DS11A,2021,250,黄色,オフロード/モタード,1305,7,-,-,2023-10-01,金沢店,0120-37-8190,['ハンドルブレース／2021年モデル／ワンオーナー／ノーマル']
41,2100006187489,208000,SUZUKI アドレス110 リアボックス/スクリーン,SUZUKI,EBJ-CE47A,2021,110,黒,スクーター/ビッグスクーター,1793,3,-,-,2023-10-21,名古屋守山店,0120-37-8190,[]
42,2100006036831,208000,HONDA ZOOMER（ズーマー）,HONDA,JBH-AF58,2011,50,カーキ,スクーター/ビッグスクーター,7271,3ヶ月,-,-,2023-09-25,東松山店,0120-37-8190,['2011年モデル／シート・ヒートガード新品交換／リアボックス装備']
43,2100006218787,1068000,YAMAHA YZF-R7-2 時代が求めたパラツインのスーパースポーツは万能さを携えた魅惑の一台！充実のアクセサリ＆車検付き低走行車☆,YAMAHA,8BL-RM39J,2022,700,青,スポーツ/ツアラー,1830,7,2022-06,2025-06-16,2023-10-26,京都伏見店,0120-37-8190,[]
44,2100006030693,328000,YAMAHA ＭＴ－２５,YAMAHA,2BK-RG43J,2018,250,グレー,ネイキッド,18476,3,-,-,-,相模大野店,0120-37-8190,"['２０１８年モデル', 'ヘルメットホルダー装備']"
45,2100006020595,1298000,KAWASAKI ZEPHYR χ,KAWASAKI,ZR400C,2006,400,青,ネイキッド,29590,3ヶ月,2006-02,2024-09-29,-,名古屋みなと店,0120-37-8190,"['モリワキマフラー', 'フェンダーレス']"
46,2100005948203,178000,YAMAHA VINO,YAMAHA,2BH-AY02,2018,50,茶色,スクーター/ビッグスクーター,1118,1,-,-,2023-09-11,郡山店,0120-37-8190,['2018年モデル/フルノーマル']
47,2100006249613,1180000,HONDA レブル１１００ＤＣＴ,HONDA,8BL-SC83,2021,1100,ガンメタ,ネイキッド,754,7,2022-05,2025-05-08,2023-10-31,世田谷本店,0120-37-8190,['ステップボード・ヤッコカウル・モリワキサイレンサー・ドライブレコーダー装備']
48,2100005646505,777000,YAMAHA XJR1300-2 空冷イズムを踏襲する21世紀のビッグバイクスタンダード！インジェクションモデルで更なる高みへ!,YAMAHA,RP17J,2007,1300,黒,ネイキッド,31453,3ヶ月,2008-01,2024-11-08,2023-07-20,京都伏見店,0120-37-8190,[]
49,2100005365093,528000,HONDA ＣＲＦ２５０Ｌ【マル得】２０１７年モデル,HONDA,2BK-MD44,2017,250,レッド,オフロード/モタード,5556,3,-,-,-,相模大野店,0120-37-8190,"['カスタムハンドル', 'ナックルガード装備']"
50,2100004145832,628000,KAWASAKI 【マル得車両】Ｚ４００,KAWASAKI,2BL-EX400G,2019,400,ホワイト/ブラック,ネイキッド,6049,5,2020-08,-,-,新潟店,0120-37-8190,"['ＡＢＳ', '／エンジンスライダー／エンジンガード／ラジエーターカバー等']"
51,2100006036824,1168000,KAWASAKI Z650RS,KAWASAKI,8BL-ER650M,2023,650,グリーン,ネイキッド,3264,7,2023-05,2026-05-22,2023-09-25,神戸伊川谷店,0120-37-8190,"['2023年モデル ワンオーナー', 'サイドバックサポート付き']"
52,2100006226973,468000,HONDA CB250R,HONDA,2BK-MC52,2019,250,ワイン,ネイキッド,151,5,-,-,2023-10-28,仙台店,0120-37-8190,['ノーマル車両／２０１９年モデル']
53,2100006052954,1198000,HONDA 【スピード納車】ＣＢ４００ＳＦボルドール,HONDA,2BL-NC42,2019,400,青,スポーツ/ツアラー,9986,5,2019-04,2024-04-21,-,平塚第2ショールーム,0120-37-8190,"['２０１９年モデル', 'エンジンガード装備！', 'アトモスフィアブルーメタリック']"
54,2100006237238,778000,YAMAHA Drag Star（ドラッグスター）250,YAMAHA,JBK-VG05J,2017,250,マットグレーメタリック,アメリカン/クルーザー,7183,3,-,-,2023-10-29,東松山店,0120-37-8190,['2017年最終モデル／VG05J型／サイドバックサポート装備']
55,2100005645928,498000,HONDA 【マル得】VTRｰF,HONDA,JBK-MC33,2013,250,黒/赤,ネイキッド,4809,1,-,-,-,寝屋川店,0120-37-8190,['2013年モデル']
56,2100005337816,498000,Husqvarna SVARTPILEN 401,Husqvarna,JUJ42,2020,373,黒,ネイキッド,10963,3,2020-08,-,-,Husqvarna Motorcycles いわき店,0120-37-8190,[]
57,2100005700634,98000,HONDA ☆11月限定プライス☆,HONDA,JBH-AF75,2015,50,青,スクーター/ビッグスクーター,5091,3ヶ月,-,-,2023-07-29,前橋インター店,0120-37-8190,"['TACT', '2015年モデル', 'フロントバスケット装備']"
58,2100005706421,188000,HONDA ズーマー,HONDA,BA-AF58,2004,50,ファイティングレッド,スクーター/ビッグスクーター,9300,3ヶ月,-,-,-,横浜上郷店,0120-37-8190,"['AF58型2004年モデル', 'リアタイヤ新品交換']"
59,2100006280777,748000,KAWASAKI W400,KAWASAKI,BC-EJ400A,2008,400,茶白,ネイキッド,4722,3ヶ月,2011-09,-,2023-11-05,ラパークいわき店,0120-37-8190,['ワンオーナー／フルノーマル／エンジンガード付き']
60,2100005253932,2250000,KAWASAKI NINJA H2 SX,KAWASAKI,2BL-ZXT02A,2020,1000,緑,スポーツ/ツアラー,330,5,2020-09,-,-,名古屋みなと店,0120-37-8190,"['ワンオーナー', 'サイドパニヤ装着']"
61,2100005910705,478000,SUZUKI BURGMAN 400 ABS,SUZUKI,2BL-DU11A,2017,400,ガンM,スクーター/ビッグスクーター,7502,3,2017-08,-,2023-09-05,金沢店,0120-37-8190,"['【マル得】', 'バーハンドル／Rキャリア／ハンドルブレース／タイヤ前後新品交換']"
62,2100004859593,598000,KTM ６９０ＤＵＫＥ,KTM,DS47,2016,690,ブラック／オレンジ,ネイキッド,20703,1,2016-06,-,-,KTM小山,0120-37-8190,"['純正ＯＰフルードキャップ', 'アクラポビッチマフラー', 'リアキャリア', 'ヘルメットロック装備 ☆★ＴＦＴメーター採用の後期型です★☆']"
63,2100005540896,828000,YAMAHA YZF-R1,YAMAHA,RN09,2002,1000,ビビッドレッドカクテル1,スポーツ/ツアラー,5186,3ヶ月,2002-07,-,-,つくば絶版車館,029-721-8190,"['5PW1', 'OVERスリップオンサイレンサー装備']"
64,2100004679283,1430000,KAWASAKI 【マル得】Ninja ZX-14R Special Edition,KAWASAKI,ZXT40F,2015,1400,緑,スポーツ/ツアラー,6127,1,2015-01,2024-01-30,-,名古屋みなと店,0120-37-8190,['BMSチタンスリップオン/フェンダーレス']
65,2100006091816,448000,HONDA レブル250ABS,HONDA,2BK-MC49,2017,250,マットグレー,アメリカン/クルーザー,14576,3,-,-,-,寝屋川店,0120-37-8190,['2017年モデル']
66,2100006050592,1298000,YAMAHA TMAX560 TECH MAX【マル得】2021年モデル/ノーマル/,YAMAHA,8BL-SJ19J,2021,560,灰色,スクーター/ビッグスクーター,5770,5,2021-07,2024-07-06,-,東大阪店,0120-37-8190,[]
67,2100006202328,88000,HONDA トゥデイF,HONDA,JBH-AF67,2008,50,黒,スクーター/ビッグスクーター,9779,3ヶ月,-,-,2023-10-23,名古屋みなと店,0120-37-8190,['2008年モデル']
68,2100005772235,498000,HONDA NC750S【スクリーン・グリップヒーター装備☆】,HONDA,EBL-RC70,2014,750,黒,ネイキッド,15887,1,2015-08,2024-05-30,-,太宰府店,0120-37-8190,[]
69,2100006188646,148000,HONDA Dio 110【Rキャリア・トップケース付き☆】,HONDA,EBJ-JF31,2011,110,青,スクーター/ビッグスクーター,11497,3ヶ月,-,-,-,太宰府店,0120-37-8190,[]
70,2100006264937,720000,HONDA モンキー,HONDA,S,2017,50,赤白,ネイキッド,距離疑義車,3ヶ月,-,-,-,小牧店,0120-37-8190,"['５０ｔｈアニバーサリーモデル', '２０１７年モデル']"
71,2100005974318,1298000,SUZUKI ハヤブサ【高い空力性能でロングツーリングに最適☆】,SUZUKI,EBL-GX72B,2015,1300,白,スポーツ/ツアラー,12271,1,2015-05,2025-07-28,-,太宰府店,0120-37-8190,[]
72,2100005551359,728000,HONDA GB350S,HONDA,2BL-NC59,2022,350,グレー,ネイキッド,675,7,2022-06,2025-06-27,2023-07-02,岡山店,0120-37-8190,['ネイキッドならでは美しさと乗り易さを両立させた注目の中型ネイキッド！安心感有るワンオーナー!']
73,2100005006255,390500,KAWASAKI W175 ABS,KAWASAKI,BJHD1,2022,175,黒,ネイキッド,0,7,-,-,-,上熊本店,0120-37-8190,"['並行輸入新車', '2022年モデル']"
74,2100005354059,1498000,KAWASAKI ZRX1200 DAEG,KAWASAKI,EBL-ZRT20D,2016,1200,-,ネイキッド,15572,3,2017-04,-,-,浜松店,0120-37-8190,['☆ワイバンソニックフルエキ・フェンダーレスカスタム☆']
75,2100006091724,778000,KAWASAKI 【スピード納車】【マル得】ＺＸ－２５ＲＳＥ,KAWASAKI,2BK-ZX250E,2022,250,緑,スポーツ/ツアラー,1944,7,-,-,-,平塚第2ショールーム,0120-37-8190,"['２０２２年モデル', 'エンジンガード装備', '走行１９４４ｋｍ!']"
76,2100003240378,468000,HONDA CRM80,HONDA,HD12,1997,80,ホワイト,オフロード/モタード,5484,1ヶ月,-,-,-,つくば絶版車館,029-721-8190,['1997年モデル最終']
77,2100005428460,548000,HONDA MONKEY 125,HONDA,2BJ-JB02,2022,125,青/銀,ネイキッド,446,3,-,-,-,新潟店,0120-37-8190,['2022年モデル/TAKEGAWAサイドバッグ']
78,2100005746847,2668000,KAWASAKI Z900RS SE,KAWASAKI,2BL-ZR900C,2023,950,黄,ネイキッド,8,7,2023-07,2026-07-30,2023-08-07,福生店,0120-37-8190,['イエローボール！フルノーマル ワンオーナー！2023年モデル']
79,2100006298345,1398000,HONDA X-ADV,HONDA,2BL-RC95,2021,750,黒,スクーター/ビッグスクーター,9445,5,2021-09,2024-09-20,2023-11-08,新潟店,0120-37-8190,['2021年モデル/ETC・グリップヒーター標準装備/前後ドライブレコーダー']
80,2100005582452,1148000,HONDA X-ADV【GIVIリアボックス,HONDA,2BL-RC95,2017,750,銀,スクーター/ビッグスクーター,20951,1,2017-10,2024-10-11,-,小倉店,0120-37-8190,"['マルチバーマウント', 'USB電源】']"
81,2100006106992,128000,YAMAHA VINO,YAMAHA,JBH-SA37J,2011,50,茶色,スクーター/ビッグスクーター,3974,3ヶ月,-,-,-,伊丹店,0120-37-8190,['2011年モデル通勤通学にレトロポップスクーターの代名詞']
82,2100005090971,848000,Ducati 【１１月限定プライス】,Ducati,EBL-KA00,2020,400,オレンジ,ネイキッド,8536,5,2020-11,-,-,GLOBO蘇我店,0120-37-8190,"['スクランブラーＳｉｘｔｙ２', 'グリップヒーター', 'ドライブレコーダー', 'ワンオーナー']"
83,2100006257847,398000,SUZUKI 【マル得】GIXXER SF 250,SUZUKI,ED22B,2020,250,銀色,ネイキッド,1728,5,-,-,2023-11-02,東大阪店,0120-37-8190,"['2020年式モデル', '低走行車両/USB電源2口/カスタムグリップ']"
84,2100005764841,328000,SUZUKI GSR250,SUZUKI,GJ55D,2012,250,グレー,ネイキッド,10900,3ヶ月,-,-,2023-08-11,ラパークいわき店,0120-37-8190,['２０１２年モデル エンジンガード・マルチバー']
85,2100005473729,538000,YAMAHA セロー225WE,YAMAHA,BA-DG08J,2004,225,ヤマハブラック,オフロード/モタード,15315,3ヶ月,-,-,-,つくば絶版車館,029-721-8190,"['最終型5MP4', '純正オプションキック装備']"
86,2100005667456,1000000,Harley-Davidson ＸＬ１２００Ｃカスタム■２０１３年モデル空冷スポーツスター■ノーマル車,Harley-Davidson,CT3,2013,1200,ビビットブラック,アメリカン/クルーザー,15569,1,2012-12,2024-01-24,-,Beat&C 世田谷店,03-6432-3480,[]
87,2100005881401,968000,YAMAHA MT-09 ABS,YAMAHA,2BL-RN52J,2017,900,グレー,ネイキッド,8894,3,2019-09,-,2023-09-01,小山店,0120-37-8190,"['2017年モデル', 'ワンオーナー', 'ノーマル車']"
88,2100006299502,348000,HONDA ＣＢＲ２５０Ｒ,HONDA,JBK-MC41,2016,250,トリコ,スポーツ/ツアラー,17855,3,-,-,2023-11-08,新横浜店,0120-37-8190,"['ビームスマフラー', 'マルチバー＆ＵＳＢ電源ポート']"
89,2100005572071,994000,YAMAHA ＢＯＬＴ,YAMAHA,2BL-VN09J,2020,950,青,アメリカン/クルーザー,7953,5,2020-08,-,-,イオンモール鈴鹿店,0120-37-8190,"['Ｒ－Ｓｐｅｃ', '★２０２０年モデル／バッグサポート装備★']"
90,2100006016253,158000,YAMAHA ＪＯＧ■２０１８年モデル・ノーマル車・通勤通学に便利なスクーター！■,YAMAHA,2BH-AY01,2018,50,ホワイト,スクーター/ビッグスクーター,4249,1,-,-,2023-09-22,練馬店,0120-37-8190,[]
91,2100005822527,258000,HONDA Dio 110,HONDA,2BJ-JK03,2021,110,白,スクーター/ビッグスクーター,49,3,-,-,2023-08-21,長野店,0120-37-8190,['2021年モデル／フルノーマル／キーレス標準装備']
92,2100006001679,3950000,Harley-Davidson ＦＬＨＴＣＵＴＧ１６９０トライグライドウルトラ■ワンオーナー,Harley-Davidson,EBL-TGL,2014,1690,ビッグブルーパール,アメリカン/クルーザー,2906,1,2014-03,2025-03-30,-,Beat&C 世田谷店,03-6432-3480,[]
93,2100005582384,278000,HONDA ＦＴＲ２２３【マル得】,HONDA,BA-MC34,2004,223,オレンジ,オフロード/モタード,12879,3ヶ月,-,-,-,横浜上郷店,0120-37-8190,"['２００４年モデル', 'カスタムウィンカー＆テールランプ', 'フェンダーレス']"
94,2100004559158,658000,HONDA 【マル得車両】VFR800X MUGEN,HONDA,RC60,2011,800,白,ネイキッド,31453,3ヶ月,2011-12,-,-,小倉店,0120-37-8190,['200台限定／GIVIトップケース／リアキャリア／シガーソケット']
95,2100006253764,158000,HONDA ダンク,HONDA,JBH-AF74,2018,50,マットビュレットシルバー,スクーター/ビッグスクーター,5632,3ヶ月,-,-,2023-11-01,京都店,0120-37-8190,"['eSPエンジン', 'シガー電源', 'アイドルストップ機構']"
96,2100005323406,1098000,YAMAHA MT-09 SP ABS,YAMAHA,2BL-RN52J,2018,900,黒青,ネイキッド,メーター交換歴車（交換前17253 交換後2）,3,2019-07,-,-,金沢店,0120-37-8190,['カスタムフルエキマフラー／ バックステップ／フェンダーレス／シートカウル／アンダーカウル／ウィンカー']
97,2100005197021,128000,YAMAHA AXIS TREET,YAMAHA,EBJ-SE53J,2011,125,シルバー,スクーター/ビッグスクーター,9937,3ヶ月,-,-,-,バイク王バイクコンシェルジュ　バイクワールド土山店,078-944-7918,"['バッテリー新品納車！2011年モデル', '荷物が沢山入るリアボックス装備']"
98,2100006161878,278000,HONDA CROSS CUB 110,HONDA,2BJ-JA45,2018,110,緑,ネイキッド,7472,3ヶ月,-,-,-,仙台店,0120-37-8190,['スクリーン／トップケース装備／２０１８年モデル']
99,2100006272857,898000,YAMAHA XSR900 ABS,YAMAHA,EBL-RN46J,2016,900,白/赤,ネイキッド,13802,3,2016-08,-,2023-11-04,新潟店,0120-37-8190,['2016年モデル/ワイズギア製外装カスタム/ウィンカー/ハンドル/レバー/ミラー/スクリーン/kanaH製シート/ドライブレコーダー']
100,2100006129519,458000,HONDA ＣＴ１２５ハンターカブ,HONDA,2BJ-JA55,2020,125,ベージュ,ネイキッド,849,1,-,-,2023-10-11,世田谷本店,0120-37-8190,"['タイ仕様', 'ディアブロマフラー', 'リアＢＯＸ装備']"
101,2100006152098,778000,KAWASAKI ニンジャZX-25R SE,KAWASAKI,2BK-ZX250E,2022,250,緑,スポーツ/ツアラー,8346,5,-,-,2023-10-15,熊本店,0120-37-8190,['4気筒エンジンの力強さでパワフルな走りを感じたい方にオススメ!']
102,2100005732819,1350000,Harley-Davidson ＸＬ８８３Ｎアイアン■ワンオーナー■１６８８ｋｍ■タンデム仕様!,Harley-Davidson,LE2,2014,883,ブラックデニム,アメリカン/クルーザー,1688,1,2014-06,-,-,Beat&C 世田谷店,03-6432-3480,[]
103,2100005690850,695000,HONDA 【マル得車輛】 GB350S,HONDA,2BL-NC59,2021,350,グレー,ネイキッド,960,7,2022-04,2025-04-04,-,福岡店,0120-37-8190,"['ノーマル', '低走行のSモデル☆']"
104,2100005482615,228000,HONDA PCX125-2,HONDA,EBJ-JF56,2014,125,黒,スクーター/ビッグスクーター,9728,3ヶ月,-,-,-,山口店,0120-37-8190,"['LEDライト', '前後タイヤ新品サービス']"
105,2100005892902,498000,SUZUKI Ｖストローム２５０,SUZUKI,2BK-DS11A,2020,250,黒,オフロード/モタード,1542,5,-,-,2023-09-02,静岡店,0120-37-8190,"['ＡＢＳ', '２０２０年モデル', 'デイトナ製パイプエンジンガード装備!']"
106,2100005631709,220000,HONDA 【11月限定プライス】【バッテリー新品交換対象】 クロスカブ110,HONDA,EBJ-JA10,2013,110,黒赤,ネイキッド,5966,3ヶ月,-,-,2023-07-17,インターパーク宇都宮店,0120-37-8190,"['ノーマル', 'インジェクション']"
