,id,価格,車両名,メーカー,型式番号,モデル年,排気量,色,タイプ,走行距離,保証期間,初年度登録年月,次回車検,入荷日,在庫店舗,店舗在庫,備考
10,2100005566087,628000,HONDA NS-1,HONDA,A-AC12,1993,50,ロスホワイト×ファイティングレッド,スポーツ/ツアラー,4330,1ヶ月,-,-,-,つくば絶版車館,029-721-8190,"['前期P型', 'フルノーマル']"
11,2100005943543,204000,YAMAHA VINO,YAMAHA,BB-SA10J,2018,50,黒,スクーター/ビッグスクーター,1468,1,-,-,-,神戸伊川谷店,0120-37-8190,"['2018年モデル', '引き締まったマットブラックの車両！', 'フルノーマルです!']"
12,2100005724951,515000,KAWASAKI 【マル得車輛】 ER-6n【エンジンスライダー・リアキャリア装備☆】,KAWASAKI,ER650A,2013,650,ライム,ネイキッド,17306,1,2013-07,2024-08-09,-,福岡店,0120-37-8190,[]
13,2100005658669,239000,HONDA スーパーカブ50,HONDA,2BH-AA09,2018,50,緑,ネイキッド,66,1,-,-,-,岡山店,0120-37-8190,['軽く丈夫で長く使える安心のスーパーカブ！丸目&国産の2018年モデル♪']
14,2100005885829,328000,HONDA スーパーカブ110,HONDA,2BJ-JA44,2019,110,赤,ネイキッド,1034,1,-,-,2023-09-01,小山店,0120-37-8190,"['2019年モデル', '60周年アニバーサリー']"
15,2100006021950,2548000,Harley-Davidson Dyna Low Rider S [ FXDLS1800 ],Harley-Davidson,EBL-FD8,2017,1800,ビビッドブラック,アメリカン/クルーザー,3137,3,2017-02,-,-,Beat&C 福岡マリナ店,0120-37-8190,"['綺麗なノーマル車！', 'フロントバンパー', 'キー付きタンクキャップ']"
16,2100005754453,298000,SUZUKI GSX-R125,SUZUKI,2BJ-DL33B,2021,125,赤黒,スポーツ/ツアラー,16234,3ヶ月,-,-,-,前橋インター店,0120-37-8190,"['2021年モデル', '社外フォグランプ', 'USB電源装備']"
17,2100006180909,338000,YAMAHA マジェスティＳ,YAMAHA,2BK-SG52J,2018,155,ブラックメタリックX,スクーター/ビッグスクーター,2972,5,-,-,-,HUNT 木更津店,0120-37-8190,['２０１８年モデル']
18,2100005890151,498000,HONDA ４００Ｘ,HONDA,EBL-NC47,2013,400,レッド,オフロード/モタード,22007,1,2013-09,2024-08-29,-,荒川沖店,0120-37-8190,"['エンジンンガード付き', '☆★グリップヒーター・トップケース付き★☆']"
19,2100006302905,348000,KAWASAKI Ninja 250,KAWASAKI,JBK-EX250L,2014,250,-,スポーツ/ツアラー,7300,1,-,-,2023-11-09,草加店,0120-37-8190,['2014年モデル／EX250L型／タンクパッド／カスタムサイレンサー（公道使用不可）']
20,2100004863958,838000,KAWASAKI W650,KAWASAKI,BC-EJ650A,2005,650,メタリックオーシャンブルー/ギャラクシーシルバーTYPE2,ネイキッド,26929,3ヶ月,2005-02,-,-,茅ヶ崎絶版車館,046-755-5552,"['C7', '社外マフラー装備']"
21,2100004028838,499000,HONDA ＣＴ１２５ハンターカブ,HONDA,2BJ-JA55,2020,125,赤,ネイキッド,113,1,-,-,-,名古屋みなと店,0120-37-8190,"['２０２０年モデル', 'Ｄｉａｂｌｏ製ローシート']"
22,2100004464841,828000,HONDA ＣＢＲ９５４ＲＲ,HONDA,SC50,2002,954,パールフラッシュイエロー,スポーツ/ツアラー,18764,1ヶ月,2002-03,2024-10-16,-,茅ヶ崎絶版車館,046-755-5552,"['ＳＣ５０型２００２年モデル', '逆輸入', 'ＴＳＲマフラー装備']"
23,2100005006088,390500,KAWASAKI 【並行輸入・新車】Ｗ１７５ＡＢＳ,KAWASAKI,BJHD1,2022,175,黒,ネイキッド,0,7,-,-,-,イオンモール鈴鹿店,0120-37-8190,['インジェクションモデル']
24,2100006147780,728000,YAMAHA SR400,YAMAHA,2BL-RH16J,2021,400,青,ネイキッド,3898,7,2021-09,2024-09-26,2023-10-14,名古屋守山店,0120-37-8190,"['最終モデル', '１オーナー']"
25,2100005878821,1568000,Triumph スピードツイン１２００,Triumph,2BL-DHJ1200,2023,1200,ジェットブラック,ネイキッド,1979,7,2022-06,2025-06-29,-,藤沢店,0120-37-8190,"['２０２３年モデル', '前後ドラレコカメラ', 'メーターバイザー', 'エンジンガード', 'サドルバック装備']"
26,2100006243147,556000,KAWASAKI Ninja ZX-10R,KAWASAKI,ZXT00C,2004,1000,緑,スポーツ/ツアラー,35873,3ヶ月,2004-05,2024-07-19,2023-10-30,広島店,0120-37-8190,['シングルシート有！サーキット性能No.1をコンセプトに作られたスーパースポーツ!']
27,2100005087742,698000,HONDA レブル５００,HONDA,2BL-PC60,2017,471,ガンメタ,ネイキッド,416,3,2019-04,-,-,世田谷本店,0120-37-8190,"['ミドルクラスアメリカン', 'マル得']"
28,2100004026032,778000,HONDA 【マル得】ＧＢ３５０Ｓ,HONDA,2BL-NC59,2021,350,-,ネイキッド,2153,7,2021-08,2024-08-01,-,福生店,0120-37-8190,['ＵＳＢポート２口付き！クラシックなデザインな一台']
29,2100006195934,200000,HONDA リトルカブ,HONDA,JBH-AA01,2008,50,ブラック,ネイキッド,4861,3ヶ月,-,-,2023-10-22,荒川沖店,0120-37-8190,"['セル付き', 'ウインドシールド付き', '☆★走行少ない美車！★☆']"
30,2100006111866,1713640,KAWASAKI Z900RS CAFE ライムグリーン フルノーマル,KAWASAKI,2BL-ZR900C,2018,950,緑,ネイキッド,1827,5,2018-06,2025-06-21,2023-10-08,那覇店,0120-37-8190,[]
31,2100006078046,798000,KAWASAKI W650,KAWASAKI,BC-EJ650A,2007,650,黒/銀,ネイキッド,27156,3ヶ月,2007-10,2024-03-12,2023-10-02,前橋インター店,0120-37-8190,"['2007年モデル', 'JMCA対応BEET製ナサートマフラー', 'サイドバック装備']"
32,2100005005890,390500,KAWASAKI 【並行輸入・新車】Ｗ１７５ＡＢＳ,KAWASAKI,BJHD1,2022,175,ブラック,ネイキッド,0,7,-,-,-,北九州店,0120-37-8190,['インジェクションモデル!']
33,2100004202351,1100000,YAMAHA R1-Z,YAMAHA,3XC,1990,250,ブラック２,ネイキッド,18288,1ヶ月,-,-,-,つくば絶版車館,029-721-8190,"['3XC1', '初期45ps']"
34,2100005575324,328000,YAMAHA NMAX155,YAMAHA,2BK-SG50J,2017,155,ツヤケシ赤,スクーター/ビッグスクーター,6265,3,-,-,2023-07-07,大阪東住吉店,0120-37-8190,"['PRUNUSマフラー装備', '2017年モデル']"
35,2100005507820,728000,HONDA MONKEY ,HONDA,JBH-AB27,2016,50,ベージュ,ネイキッド,3213,3ヶ月,-,-,-,新潟店,0120-37-8190,['2016年モデル/前かご/リアサスペンションカスタム']
36,2100005334266,2048000,Harley-Davidson XL1200NS,Harley-Davidson,2BL-XL3,2020,1200,黒,アメリカン/クルーザー,4009,5,2020-03,2025-02-26,-,Beat&C 京都八幡店,0120-37-8190,['アイアン■バッテリー新品■サイドバック■USBポート■マルチバー■デタッチャブルドッキングボルト']
37,2100005793544,1110000,KAWASAKI Z650RS 名車「Z1」を彷彿とさせるデザインと最新の技術が融合した温故知新な一台は大型バイク初心者からベテランまで楽しめる軽快な新世代「Z」!,KAWASAKI,8BL-ER650M,2023,650,緑,ネイキッド,903,7,2023-05,2026-05-24,2023-08-16,京都伏見店,0120-37-8190,[]
38,2100006182521,258000,HONDA 【マル得】PCX150 Special Edition,HONDA,JBK-KF18,2018,150,白,スクーター/ビッグスクーター,7945,3ヶ月,-,-,-,名古屋みなと店,0120-37-8190,[]
39,2100005668392,118000,HONDA Today,HONDA,JBH-AF67,2012,50,黒,スクーター/ビッグスクーター,3771,3ヶ月,-,-,2023-07-23,金沢店,0120-37-8190,['2012年モデル／フロントバスケット／スノータイヤ']
40,2100005660686,1528000,Harley-Davidson 【11月限定プライス】Sportster S [ RH1250S ]【マル得】,Harley-Davidson,8BL-RH4,2021,1250,茶,ネイキッド,1150,7,2022-08,2025-08-04,2023-07-29,東大阪店,0120-37-8190,"['2021年式モデル', 'エンジンガード付き!']"
41,2100006213539,728000,YAMAHA SR400【ファイナルエディション・フルノーマル・インジェクション】,YAMAHA,2BL-RH16J,2021,400,グレー,ネイキッド,2343,7,2021-08,-,-,松山店,0120-37-8190,[]
42,2100005547680,298000,HONDA グロム,HONDA,EBJ-JC61,2016,125,-,オフロード/モタード,5955,3ヶ月,-,-,2023-11-07,浜松店,0120-37-8190,['☆盗難警報機装置付き・スクリーン・トップケース装備☆']
43,2100006153385,119800,HONDA タクト！2021年式!,HONDA,JBH-AF79,2021,50,黒,スクーター/ビッグスクーター,6298,3ヶ月,-,-,-,姫路店,0120-37-8190,[]
44,2100005899932,678000,SUZUKI スカイウェイブ650LX 2013年モデル電動スクリーン等豪華装備のLX,SUZUKI,EBL-CP52A,2013,650,灰色,スクーター/ビッグスクーター,15804,1,2013-01,2024-01-29,-,伊丹店,0120-37-8190,[]
45,2100005547918,568000,HONDA 【11月限定プライス】【マル得】CRF250M,HONDA,2BK-MD44,2017,250,赤黒,オフロード/モタード,12538,3,2020-01,-,-,小山店,0120-37-8190,"['2017年モデル', 'ワンオーナー', 'フェンダーレス仕様']"
46,2100006288551,1388000,HONDA CB400 SUPER FOUR HYPER VTEC Revo【ABS・ヨシムラサイクロンサイレンサー】,HONDA,2BL-NC42,2019,400,青赤白,ネイキッド,3545,5,2021-10,2024-10-03,-,福岡店,0120-37-8190,[]
47,2100006095340,388000,KAWASAKI Ninja 400,KAWASAKI,EBL-EX400E,2014,400,黒,スポーツ/ツアラー,21019,1,2015-10,2024-11-12,-,福岡店,0120-37-8190,['【シフトインジケーター・フェンダーレス他カスタム豊富な一台☆】']
48,2100006076943,398000,YAMAHA YZF-R25 ABS,YAMAHA,JBK-RG10J,2017,250,マッドガンメタ,スポーツ/ツアラー,10732,3,-,-,2023-10-18,金沢店,0120-37-8190,['フルノーマル／前後タイヤ新品']
49,2100005393225,498000,KTM ３９０ＤＵＫＥ,KTM,390DUKEJPJ42,2020,390,オレンジ,ネイキッド,7724,5,2021-06,2024-06-14,-,KTM小山,0120-37-8190,"['アクラポビッチマフラー', 'メーターバイザー装備', '☆★ブレーキフルードカバーカスタム★☆']"
50,2100004827929,148000,YAMAHA JOG ZR,YAMAHA,JBH-SA39J,2015,50,パープリッシュレッドメタリック2,スクーター/ビッグスクーター,11650,3ヶ月,-,-,-,つくば絶版車館,029-721-8190,"['3P3J', 'SpecialEdition']"
51,2100005951531,898000,HONDA ＣＢ７５０,HONDA,BC-RC42,2008,750,赤白,ネイキッド,37956,3ヶ月,2009-11,2024-03-13,2023-09-11,柏店,0120-37-8190,"['ＲＣ４２型', '２００８年モデル', '☆★ＮＧＣマフラー', 'リアサスペンションオーリンズ', 'カーボンフロンフェンダー', 'リアフェンダーレスキッド', '★☆']"
52,2100004845275,648000,HONDA CBR400R,HONDA,2BL-NC56,2019,399,赤,スポーツ/ツアラー,6494,5,2020-02,-,-,草加店,0120-37-8190,['2019年モデル／NC56型／ノーマル']
53,2100006104127,408000,SUZUKI ジクサー250SF【リアキャリア・バッグサポート装備☆】,SUZUKI,ED22B,2022,250,黒,ネイキッド,5611,5,-,-,-,小倉店,0120-37-8190,[]
54,2100005846851,2178000,Harley-Davidson FXSB1580,Harley-Davidson,BF5,2015,1580,黒,アメリカン/クルーザー,18404,1,2015-06,2024-07-14,-,名古屋みなと店,0120-37-8190,"['ブレイクアウト', 'ワンオーナー', 'サイドバック']"
55,2100006208504,2198000,KAWASAKI ＺＲＸ１２００Ｄ,KAWASAKI,EBL-ZRT20D,2016,1200,-,ネイキッド,7752,3,2016-09,2025-09-23,2023-10-24,GLOBO蘇我店,0120-37-8190,"['ワンオーナー', '前後オーリンズサスペンション']"
56,2100005677745,888000,HONDA CB400スーパーボルドール【マル得車輌】各部の熟成を図ったマイナーチェンジモデル!,HONDA,2BL-NC42,2014,400,アトモスフィアブルーメタリック,スポーツ/ツアラー,5857,1,2014-08,-,-,久留米店,0120-37-8190,[]
57,2100006191127,1358000,HONDA CB1300 SUPER FOUR,HONDA,EBL-SC54,2014,1300,黒,ネイキッド,20267,1,2014-10,-,2023-10-22,前橋インター店,0120-37-8190,"['2014年モデル', 'Eパッケージ', 'JMCA認証NOJIMAフルエキゾーストマフラー装備!']"
58,2100005898690,2980000,Harley-Davidson CVO FLHXSE1800☆ストリートグライド,Harley-Davidson,EBL-FLN,2016,1800,赤,アメリカン/クルーザー,17738,3,2016-06,-,-,岡崎店,0120-37-8190,['ワンオーナー車輛']
59,2100005991568,600000,KAWASAKI VULCAN 900 CLASSIC,KAWASAKI,BC-VN900B,2007,900,黒,アメリカン/クルーザー,21919,3ヶ月,2007-03,2024-10-24,2023-09-18,インターパーク宇都宮店,0120-37-8190,"['サドルバック', 'シーシーバー']"
60,2100005552462,338000,HONDA CB125R,HONDA,2BJ-JC79,2018,125,赤,ネイキッド,8530,3ヶ月,-,-,-,上熊本店,0120-37-8190,"['2018年モデル', 'フェンダーレス仕様♪Fタイヤ新品交換♪']"
61,2100005227834,558000,HONDA NC700X,HONDA,EBL-RC63,2012,700,レッド,ネイキッド,9840,3ヶ月,2012-12,-,-,新潟店,0120-37-8190,['2012年モデル／USBソケット／リアキャリア／リアボックス']
62,2100005904469,1988000,Harley-Davidson Low Rider★FXLR1750★,Harley-Davidson,YNJ,2018,1750,黒,アメリカン/クルーザー,651,5,2018-10,-,-,仙台店,0120-37-8190,['マンバ製バックギア／エンジンガード']
63,2100005185097,568000,SUZUKI 【マル得】バーグマン４００,SUZUKI,2BL-DU11A,2019,400,紺,スクーター/ビッグスクーター,6038,5,2018-11,-,-,秦野店,0120-37-8190,"['ＡＢＳ', 'ワンオーナー', 'リアキャリア', '２０１９年モデル']"
64,2100005694636,280000,SUZUKI 【マル得】スカイウェイブ400,SUZUKI,BC-CK44A,2008,400,白,スクーター/ビッグスクーター,10947,3ヶ月,2008-07,-,-,名古屋みなと店,0120-37-8190,[]
65,2100006073997,1428000,KAWASAKI Z900RS CAFE,KAWASAKI,2BL-ZR900C,2018,950,緑白,ネイキッド,10580,3,2018-06,-,-,堺美原店,0120-37-8190,"['2018年モデル', 'フェンダーレスカスタム']"
66,2100006231700,223000,HONDA DIO110,HONDA,2BJ-JK03,2021,110,白,スクーター/ビッグスクーター,9472,3ヶ月,-,-,2023-10-28,広島店,0120-37-8190,"['フルノーマル', 'espエンジン']"
67,2100006206296,698000,HONDA ＣＢＲ４００Ｒ,HONDA,2BL-NC56,2021,400,白,スポーツ/ツアラー,4492,7,2022-05,2025-05-23,2023-10-24,新横浜店,0120-37-8190,"['カスタムレバー', 'エンジンスライダー']"
68,2100004842397,278000,HONDA 【１１月限定プライス】,HONDA,EBJ-JC61,2015,125,黄色,オフロード/モタード,9985,3ヶ月,-,-,-,GLOBO蘇我店,0120-37-8190,"['グロム', '２０１５年モデル', 'リアキャリア装備']"
69,2100005972796,248000,HONDA CBR250R,HONDA,JBK-MC41,2011,250,黒,スポーツ/ツアラー,30288,3ヶ月,-,-,2023-09-15,東松山店,0120-37-8190,['2011年モデル／TAKEGAWAマフラーカスタム／前後タイヤ新品交換／バッテリー新品交換']
70,2100004942134,278000,YAMAHA マジェスティＳ,YAMAHA,2BK-SG52J,2018,155,ホワイト,スクーター/ビッグスクーター,10973,3,-,-,-,荒川沖店,0120-37-8190,"['後期型', 'フルノーマル車', '☆★ＤＣソケット・ＬＥＤライト採用の後期モデル！★☆', '【マル得車輌】']"
71,2100004703728,748000,HONDA CBR1100XX スーパーブラックバード キャブ仕様,HONDA,SC35,1998,1100,ミュートブラックメタリック,スポーツ/ツアラー,13919,1ヶ月,1998-05,-,-,つくば絶版車館,029-721-8190,['BEET NEW NASSERT-Rフルエキゾースト装備']
72,2100006253658,358000,HONDA モンキー,HONDA,A-Z50J,1995,50,黒,ネイキッド,3445,3ヶ月,-,-,2023-11-01,小山店,0120-37-8190,"['1995年モデル', 'ヘッドライトカスタム']"
73,2100006010053,998000,HONDA CB1300スーパーボルドール,HONDA,BC-SC54,2007,1300,銀,スポーツ/ツアラー,35009,3ヶ月,2008-01,2024-10-11,-,名古屋みなと店,0120-37-8190,['エンジンスライダー']
74,2100005852647,1448000,HONDA CB1300スーパーボルドール,HONDA,2BL-SC54,2018,1300,赤/白,スポーツ/ツアラー,16527,3,2018-09,-,2023-08-27,京都松井山手店,0120-37-8190,"['2018年式モデル', '高速走行での安定性を向上させるためのハーフカウルを装備。']"
75,2100006176032,998000,YAMAHA XSR700 ABS,YAMAHA,2BL-RM22J,2022,700,-,ネイキッド,912,7,2023-02,2026-02-02,2023-10-19,草加店,0120-37-8190,['ワンオーナー/ＳＰ忠雄フルエキ/スクリーン/ＫＹＢ製リアサスペンション']
76,2100005765091,198000,YAMAHA シグナスXSR,YAMAHA,EBJ-SEA5J,2016,125,黒,スクーター/ビッグスクーター,10525,3ヶ月,-,-,2023-08-11,北九州店,0120-37-8190,"['2016年モデル', 'インジェクション', 'SEA5J']"
77,2100006105568,378000,YAMAHA シグナスグリファス■２０２２モデル・低走行！・通勤に便利なスクーター！■,YAMAHA,8BJ-SEJ4J,2022,125,ブラック,スクーター/ビッグスクーター,462,3,-,-,2023-10-07,練馬店,0120-37-8190,[]
78,2100006038088,1098000,Harley-Davidson NIGHTSTER （RH975 ）ABS／ナイトスター／USB電源／水冷モデル／ETCポーチ付き／ワンオーナー車両!,Harley-Davidson,8BL-RH1,2022,975,シルバー,ネイキッド,1571,7,2022-10,2025-10-06,-,上尾店,0120-37-8190,[]
79,2100005188487,108000,YAMAHA JOG,YAMAHA,2BH-AY01,2018,50,ボルドーレッドメタリック,スクーター/ビッグスクーター,3307,1,-,-,-,岡崎店,0120-37-8190,"['2018年モデル', 'タクトとJOGのOCM供給モデル']"
80,2100006299991,216000,YAMAHA アクシスZ,YAMAHA,2BJ-SED7J,2019,125,マット紺,スクーター/ビッグスクーター,1219,1,-,-,2023-11-08,大阪東住吉店,0120-37-8190,['大容量メットイン！']
81,2100005686129,328000,KAWASAKI 【11月限定プライス】【マル得】Z125 PRO KRT Edition,KAWASAKI,2BJ-BR125H,2015,125,緑,ネイキッド,1665,3ヶ月,-,-,2023-07-27,小山店,0120-37-8190,"['2015年モデル', 'スクリーン']"
82,2100006144413,648000,YAMAHA ＭＴ－０７ ☆★メーターバイザー装備★☆,YAMAHA,EBL-RM07J,2017,700,ブルー,ネイキッド,2151,3,2020-10,-,2023-10-14,柏店,0120-37-8190,[]
83,2100005777513,348000,YAMAHA NMAX ABS(エヌマックス)／SP忠雄POWERBOXフルエキマフラー／EFFEX製グリップヒーター装備,YAMAHA,2BK-SG50J,2017,155,マット レッド,スクーター/ビッグスクーター,3808,3,-,-,2023-08-13,上尾店,0120-37-8190,[]
84,2100005999908,1518000,HONDA Ｘ－ＡＤＶ,HONDA,8BL-RH10,2022,750,-,スクーター/ビッグスクーター,8059,5,2022-08,2025-07-31,-,GLOBO蘇我店,0120-37-8190,"['ワンオーナー', '純正トップケース', 'ナックルガード']"
85,2100005805285,620000,YAMAHA ドラッグスター250,YAMAHA,JBK-VG05J,2011,250,白,アメリカン/クルーザー,14698,3ヶ月,-,-,2023-08-19,名古屋みなと店,0120-37-8190,['サイドバッグ装備']
86,2100005520492,698000,YAMAHA XSR700 ABS／ワンオーナー車両／ノーマル車両／インジェクションモデル,YAMAHA,2BL-RM22J,2018,700,マットグレー,ネイキッド,26729,1,2018-10,-,-,上尾店,0120-37-8190,[]
87,2100003029881,698000,HONDA VRX Roadster,HONDA,NC33,1995,400,パールグレートブルー,ネイキッド,2597,1ヶ月,1995-09,-,-,つくば絶版車館,029-721-8190,[]
88,2100005648851,98000,HONDA TACT,HONDA,JBH-AF75,2015,50,黒,スクーター/ビッグスクーター,3319,3ヶ月,-,-,-,郡山店,0120-37-8190,"['フルノーマル', '2015年モデル']"
89,2100006016574,1528000,Harley-Davidson Sportster S [ RH1250S ],Harley-Davidson,8BL-RH4,2021,1250,黒,ネイキッド,1213,7,2022-02,2025-02-03,-,広島店,0120-37-8190,['3タイプのエンジンモードで、シーンに合わせた走り方を!']
90,2100002745478,158000,YAMAHA 【スピード納車】JOG ZR 3P3M,YAMAHA,JBH-SA56J,2015,50,マットブラック2,スクーター/ビッグスクーター,5237,3ヶ月,-,-,-,つくば絶版車館,029-721-8190,[]
91,2100005608435,1878000,Harley-Davidson FXBB1750（ソフテイル,Harley-Davidson,YJJE,2019,1750,ネイビー,アメリカン/クルーザー,9272,5,2019-03,2024-03-17,-,長野店,0120-37-8190,['ストリートボブ）ABS／純正オプションエンジンガード装備／ワンオーナー車両']
92,2100005773256,898000,YAMAHA ＷＲ２５０Ｘ,YAMAHA,JBK-DG15J,2014　,250,白,オフロード/モタード,9767,1,-,-,2023-08-12,静岡店,0120-37-8190,"['２０１４年モデル', 'デイトナ製デジタルタコメーター', 'フェンダーレスカスタム！【マル得】']"
93,2100005673143,648000,HONDA REBEL 250【ハンドルカスタム☆USB付き】,HONDA,2BK-MC49,2020,250,灰色,アメリカン/クルーザー,1999,5,-,-,-,太宰府店,0120-37-8190,[]
94,2100005544696,1986000,SUZUKI ハヤブサ,SUZUKI,8BL-EJ11A,2021,1300,黒,スポーツ/ツアラー,11522,3,2021-09,-,2023-07-01,広島店,0120-37-8190,['究極のスーパースポーツ']
95,2100006064711,238000,HONDA ＰＣＸ１２５,HONDA,2BJ-JF81,2018,125,ホワイト,スクーター/ビッグスクーター,20860,3ヶ月,-,-,-,相模大野店,0120-37-8190,"['２０１８年モデル', 'ノーマル']"
96,2100006144703,568000,HONDA VT750S,HONDA,EBL-RC58,2010,750,白,スポーツ/ツアラー,32825,3ヶ月,2012-11,-,-,小山店,0120-37-8190,"['2010年モデル', 'エンジンガード装備']"
97,2100006087956,998000,BMW R1200R,BMW,EBL-R12NB,2016,1200,白,ネイキッド,12852,3,2016-11,-,-,名古屋みなと店,0120-37-8190,"['スクリーン', 'エンジンガード', 'ABS']"
98,2100005853279,1180000,HONDA CB400 SUPER FOUR HYPER VTEC Revo,HONDA,2BL-NC42,2019,400,白/赤,ネイキッド,8813,5,2020-09,-,2023-08-27,神戸伊川谷店,0120-37-8190,['エンジンガード・可変式クラッチ＆ブレーキレバー装備！安心の盗難防止アラーム']
99,2100006230970,458000,HONDA 【鑑定車両】REBEL 250（レブル250）／ＬＥＤヘッドライト／サイドバックステー装備,HONDA,2BK-MC49,2017,250,ブラック,アメリカン/クルーザー,8006,3,-,-,2023-10-28,上尾店,0120-37-8190,[]
100,2100004009950,398000,HONDA クロスカブ110 2021年モデル／フルノーマル,HONDA,2BJ-JA45,2021,110,ブルー,ネイキッド,739,3,-,-,-,豊橋店,0120-37-8190,[]
101,2100005832380,326000,SUZUKI 250SB！ｶﾜｻｷ DﾄﾗｯｶｰのOEM車両!,SUZUKI,LX250L,2003,250,緑,オフロード/モタード,26631,3ヶ月,-,-,2023-08-23,姫路店,0120-37-8190,[]
102,2100005988445,378000,HONDA PCX,HONDA,2BJ-JK05,2021,125,白,スクーター/ビッグスクーター,5560,3ヶ月,-,-,2023-09-17,仙台店,0120-37-8190,['ノーマル車両／2021年モデル']
103,2100005519595,308000,KAWASAKI Ninja 250R,KAWASAKI,JBK-EX250K,2010,250,ライトブルー,スポーツ/ツアラー,7521,3ヶ月,-,-,-,上尾店,0120-37-8190,['フルエキマフラー／メットホルダー／前後タイヤ新品交換サービス!']
104,2100004404007,880000,KAWASAKI 【スピード納車】W400,KAWASAKI,BC-EJ400A,2007,400,ファイヤークラッカーレッド/ポーラーホワイト,ネイキッド,17038,3ヶ月,2007-12,2025-03-19,-,つくば絶版車館,029-721-8190,"['A7FA', '200台限定カラー']"
105,2100005983297,1328000,HONDA CB1300スーパーボルドール ,HONDA,2BL-SC54,2019,1300,赤白,スポーツ/ツアラー,25460,1,2019-01,2024-01-23,2023-09-17,名古屋守山店,0120-37-8190,"['Eパッケージ', 'トップパニア']"
106,2100005880794,440000,HONDA 【新車・並行輸入】DAX125,HONDA,8BJ-JB04,2023,125,赤,ネイキッド,0,3,-,-,-,東大阪店,0120-37-8190,[]
107,2100006256994,198000,SUZUKI アドレス１２５,SUZUKI,2BJ-DT11A,2020,125,ブラック,スクーター/ビッグスクーター,9483,3ヶ月,-,-,2023-11-02,相模大野店,0120-37-8190,"['２０２０年モデル', '前後ドラレコ', 'リアボックス装備']"
108,2100005856690,148000,HONDA タクトベーシック,HONDA,JBH-AF79,2016,50,銀,スクーター/ビッグスクーター,885,3ヶ月,-,-,-,イオンモール鈴鹿店,0120-37-8190,['★２０１６年モデル／グリップヒーター／サイドスタンド／前カゴ装備★']
109,2100005972925,658000,HONDA レブル２５０,HONDA,2BK-MC49,2023,250,-,アメリカン/クルーザー,564,7,-,-,2023-09-15,GLOBO蘇我店,0120-37-8190,"['ＡＢＳ', 'サドルバッグ', '２０２３年モデル']"
110,2100005478038,1550000,Harley-Davidson CVO FLHRSE3 ☆ロードキング☆,Harley-Davidson,PG4,2007,1580,青,アメリカン/クルーザー,21803,3ヶ月,2007-07,2024-03-08,-,名古屋みなと店,0120-37-8190,"['マフラーカスタム', 'アップハンドル']"
