,id,価格,車両名,メーカー,型式番号,モデル年,排気量,色,タイプ,走行距離,保証期間,初年度登録年月,次回車検,入荷日,在庫店舗,店舗在庫,備考
109,2100006185294,158000,YAMAHA JOG【トップケース装備！】,YAMAHA,2BH-AY01,2021,50,黒,スクーター/ビッグスクーター,1781,3,-,-,-,福岡店,0120-37-8190,[]
110,2100006054385,278000,SUZUKI BURGMAN 200,SUZUKI,JBK-CH41A,2014,200,艶消しグレー,スクーター/ビッグスクーター,13415,1,-,-,2023-09-28,長野店,0120-37-8190,['2014年モデル／フルノーマル／前後タイヤ新品交換いたします!']
111,2100005380430,186000,HONDA 【スピード納車】Super Cub 50,HONDA,2BH-AA09,2019,50,緑,ネイキッド,6014,3ヶ月,-,-,-,那覇店,0120-37-8190,['【内地車輌】']
112,2100005114394,898000,KAWASAKI ESTRELLA FinalEdition（エストレヤ,KAWASAKI,JBK-BJ250A,2017,250,レッド／ブラウン,ネイキッド,3586,3,-,-,-,上尾店,0120-37-8190,"['ファイルナルエディション）', 'リアキャリア／サドルバックサポート／ワンオーナー']"
113,2100005978521,398000,YAMAHA MT-25,YAMAHA,JBK-RG10J,2016,250,レッドメタリック,ネイキッド,3053,3,-,-,-,久留米店,0120-37-8190,"['カスタム車輌！', 'バイク初めての方やリターンライダーにおすすめ!']"
114,2100006026931,618000,HONDA 【スピード納車】ＧＢ３５０,HONDA,2BL-NC59,2021,350,マットパールモリオンブラック,ネイキッド,564,7,2022-10,2025-10-20,2023-09-24,HUNT 木更津店,0120-37-8190,"['２０２１年モデル', 'ワンオーナー', 'フルノーマル']"
115,2100005645638,438000,SUZUKI V-Strom 250,SUZUKI,2BK-DS11A,2020,250,-,オフロード/モタード,4530,5,2020-03,-,2023-07-20,浜松店 第2ショールーム,0120-37-8190,"['ABS 【マル得】', '☆ノーマル・ワンオーナー☆']"
116,2100006229158,398000,SUZUKI GSX250R,SUZUKI,2BK-DN11A,2019,250,青,スポーツ/ツアラー,9133,5,-,-,2023-10-28,ラパークいわき店,0120-37-8190,['社外レバー／2019年モデル']
117,2100006174472,598000,HONDA レブル250Ａ シンプルを突き詰めたタフでクールな一台！便利で嬉しい充実装備＆低走行は見逃せない☆,HONDA,2BK-MC49,2020,250,ﾂﾔｹｼ紺,アメリカン/クルーザー,1000,5,-,-,2023-10-19,京都伏見店,0120-37-8190,[]
118,2100006132397,958000,HONDA CB1300スーパーボルドール,HONDA,EBL-SC54,2006,1300,赤白,スポーツ/ツアラー,36019,3ヶ月,2006-07,2024-07-30,-,上熊本店,0120-37-8190,['ヨシムラマフラー']
119,2100005911436,868000,YAMAHA ＸＪＲ１３００,YAMAHA,RP01J,2007,1300,青,ネイキッド,22906,3ヶ月,2007-07,2024-02-03,-,小牧店,0120-37-8190,"['OVER製マフラー・フェンダーレスカスタム', 'グリップヒーター・スライダー付き', '２００７年モデル']"
120,2100005986328,1488000,YAMAHA YZF-R6,YAMAHA,RJ271,2018,600,-,スポーツ/ツアラー,23385,1,2018-09,-,2023-09-17,大阪東住吉店,0120-37-8190,"['マフラーなどカスタム有り', 'ドラレコ・USB装備']"
121,2100005665537,198000,SUZUKI アドレス１１０,SUZUKI,2BJ-CE47A,2022,110,紺,スクーター/ビッグスクーター,11947,3ヶ月,-,-,-,秦野店,0120-37-8190,"['２０２２年モデル', 'トップケース装備']"
122,2100006037050,878000,SUZUKI GSX-S1000F ABS,SUZUKI,EBL-GT79A,2016,1000,青,スポーツ/ツアラー,7566,3,2017-04,2024-04-02,-,名古屋守山店,0120-37-8190,[]
123,2100006063325,758000,KAWASAKI 【マル得】ＺＸ－２５Ｒ,KAWASAKI,2BK-ZX250E,2022,250,黒,スポーツ/ツアラー,5484,5,-,-,2023-09-30,柏店,0120-37-8190,"['ＳＥ', '２０２２年モデル', '☆★純正ＵＳＢ電源', 'クイックシフター', 'エンジンスライダー★☆']"
124,2100006167146,328000,SUZUKI バーグマン２００,SUZUKI,JBK-CH41A,2016,200,-,スクーター/ビッグスクーター,10979,3,-,-,2023-10-17,福生店,0120-37-8190,['モデルイヤー２０１６年・フルノーマル車両']
125,2100005955959,108000,HONDA Today【マル得】インジェクション／トップケース／前タイヤ新品交換,HONDA,JBH-AF67,2012,50,黒,スクーター/ビッグスクーター,7005,3ヶ月,-,-,2023-09-12,金沢店,0120-37-8190,[]
126,2100006000221,1298000,HONDA ＣＲＦ１０００Ｌ,HONDA,EBL-SD04,2018,1000,マットブラック,オフロード/モタード,8566,5,2018-06,2025-06-04,-,荒川沖店,0120-37-8190,"['ＡｆｒｉｃａＴｗｉｎ', '☆★ＧＩＶＩトップケース付き！★☆']"
127,2100005858335,748000,HONDA ＣＢＲ４００Ｒ,HONDA,2BL-NC56,2019,400,グランプリレッド,スポーツ/ツアラー,73,5,2020-01,-,-,藤沢店,0120-37-8190,"['２０１９年モデル', 'Ｐｕｉｇ製スクリーン', 'ＢａｂｙＦａｃｅ製スライダー', 'スレンダーＵＳＢポート装備']"
128,2100004559271,798000,Ducati スクランブラーＳｉｘｔｙ２,Ducati,EBL-KA00,2016,400,オレンジ,ネイキッド,7464,3,2016-04,-,-,平塚第2ショールーム,0120-37-8190,"['２０１６年モデル', 'リアキャリア装備']"
129,2100006209228,168000,YAMAHA JOG,YAMAHA,2BH-AY01,2021,50,黒,スクーター/ビッグスクーター,1268,3,-,-,-,小山店,0120-37-8190,"['2021年モデル', 'かご付き', 'サイドスタンド装備！！']"
130,2100003805386,638000,YAMAHA 【マル得】SEROW 250,YAMAHA,2BK-DG31J,2018,250,オレンジ,オフロード/モタード,5711,5,-,-,-,りんくうシークル店,0120-37-8190,"['ノーマル', '2018年モデル']"
131,2100005874137,130000,HONDA ジョルノ-3【マル得】☆11月限定価格☆ オシャレなカラーリング!,HONDA,JBH-AF77,2016,50,白,スクーター/ビッグスクーター,7105,3ヶ月,-,-,2023-08-30,茨木店,0120-37-8190,[]
132,2100005532082,888000,SUZUKI ハヤブサ,SUZUKI,GX72A,2009,1340,白,スポーツ/ツアラー,21186,3ヶ月,2009-01,2024-02-20,-,平塚第2ショールーム,0120-37-8190,"['オーリンズリアサス', 'スモークスクリーンカスタム']"
133,2100005687355,758000,Harley-Davidson XG750A,Harley-Davidson,NCG,2017,750,黒,アメリカン/クルーザー,5253,3,2017-06,2024-07-04,2023-07-27,大阪東住吉店,0120-37-8190,"['２０１７年モデル', 'USB充電ポート付き']"
134,2100006050189,1898000,KAWASAKI ZEPHYR χ,KAWASAKI,BC-ZR400C,2008,400,茶/オレンジ,ネイキッド,7904,3ヶ月,2011-05,2024-05-22,2023-09-27,新潟店,0120-37-8190,['2008年モデル／JMCA対応モリワキフルエキマフラー']
135,2100005649995,698000,YAMAHA MT-09【マル得車輌】大型バイク初めての方やリターンライダーにおすすめ!,YAMAHA,EBL-RN34J,2014,900,マットグレーメタリック,ネイキッド,13739,1,2015-06,2024-10-12,-,久留米店,0120-37-8190,[]
136,2100001610920,1898000,KAWASAKI ZEPHYRχ,KAWASAKI,BC-ZR400C,2006,400,メタリックオーシャンブルー,ネイキッド,2029,3ヶ月,2006-05,-,-,つくば絶版車館,029-721-8190,"['G6F', 'フルノーマル']"
137,2100005917667,398000,HONDA マグナ２５０,HONDA,BA-MC29,2003,250,銀,アメリカン/クルーザー,17311,3ヶ月,-,-,-,一宮店,0120-37-8190,['ノーマル!']
138,2100006179545,1078000,Harley-Davidson Dyna Low Rider [ FXDL1580 ],Harley-Davidson,GN4,2008,1584,ビビッドブラック,アメリカン/クルーザー,19759,3ヶ月,2008-08,-,-,Beat&C 福岡マリナ店,0120-37-8190,"['ハンドル', 'バックレスト']"
139,2100003821553,1380000,HONDA VFR400R,HONDA,NC30,1990,400,ロスホワイト/ファイティングレッド/ダカールブルー,スポーツ/ツアラー,20409,1ヶ月,1991-06,-,-,つくば絶版車館,029-721-8190,['NC30']
140,2100005005616,390500,KAWASAKI 【並行輸入・新車】W175 ABS,KAWASAKI,BJHD1,2022,175,黒,ネイキッド,0,7,-,-,-,小倉店,0120-37-8190,[]
141,2100005823753,590000,HONDA レブル250,HONDA,2BK-MC49,2020,250,ベージュ,アメリカン/クルーザー,2555,5,-,-,2023-08-21,名古屋みなと店,0120-37-8190,['スマホホルダー装備']
142,2100006086621,168000,YAMAHA アクシストリート,YAMAHA,EBJ-SE53J,2015,125,黒,スクーター/ビッグスクーター,13487,3ヶ月,-,-,-,京都松井山手店,0120-37-8190,"['2015年式モデル', 'フルノーマル']"
143,2100006044850,128000,HONDA タクト,HONDA,JBH-AF79,2021,50,赤,スクーター/ビッグスクーター,16008,3ヶ月,-,-,2023-09-26,名古屋みなと店,0120-37-8190,['2021年モデル']
144,2100005578813,748000,YAMAHA ＭＴ－０９,YAMAHA,EBL-RN34J,2014,900,パープル,ネイキッド,12712,1,2014-04,2025-05-14,-,世田谷本店,0120-37-8190,['エンジンスライダー・リアキャリア装備']
145,2100006214307,248000,HONDA ＤＩＯ１１０,HONDA,2BJ-JK03,2021,110,マットネイビー,スクーター/ビッグスクーター,827,3,-,-,-,荒川沖店,0120-37-8190,"['現行型', 'スマホホルダー付き', '☆★スマートキー採用・アイドリングストップ付き！★☆']"
146,2100005779555,498000,HONDA 【マル得】CBR250RR,HONDA,2BK-MC51,2017,250,マットブラック,スポーツ/ツアラー,1295,3,-,-,-,北九州店,0120-37-8190,"['ABS', 'スロットルバイワイヤ', '選べる走行モード']"
147,2100005708234,338000,HONDA VTR250 B-STYLE【マル得車輌】 Vツインエンジンの走りを体感して下さい,HONDA,JBK-MC33,2011,250,パールコスミックブラック,ネイキッド,24805,3ヶ月,-,-,-,久留米店,0120-37-8190,[]
148,2100005898478,628000,HONDA ＣＢＲ４００Ｒ,HONDA,2BL-NC56,2019,400,マットブラック,スポーツ/ツアラー,7111,5,2020-03,2025-03-23,2023-09-03,静岡店,0120-37-8190,"['２０１９年モデル', '前後カメラドライブレコーダー・ＯＶＥＲ製バックステップ装備', 'ローダウン!']"
149,2100005882491,148000,YAMAHA ＪＯＧ,YAMAHA,2BH-AY01,2018,50,赤,スクーター/ビッグスクーター,2549,1,-,-,2023-09-01,平塚店,0120-37-8190,"['２０１８年モデル', 'ノーマル車']"
150,2100005343091,498000,HONDA モンキー,HONDA,Z50Z,1981,50,銀メッキ,ネイキッド,距離疑義車,3ヶ月,-,-,-,小牧店,0120-37-8190,['東京リミテッド']
151,2100006142457,228000,YAMAHA アクシスZ【マル得車輌】走行わずか629ｋｍ,YAMAHA,2BJ-SED7J,2021,125,マットダークブルーイッシュグレーメタリック,スクーター/ビッグスクーター,629,3,-,-,-,久留米店,0120-37-8190,[]
152,2100006168839,498000,SUZUKI VanVan（バンバン）200／カスタムフロントホイール／カスタムハンドル／スーパートラップマフラー,SUZUKI,JBK-NH42A,2013,200,ホワイト／ブルー,ネイキッド,609,1,-,-,2023-10-18,上尾店,0120-37-8190,[]
153,2100005964388,458000,HONDA PCX e:HEV,HONDA,2AJ-JK06,2021,125,-,スクーター/ビッグスクーター,4643,1,-,-,-,福生店,0120-37-8190,['ロングスクリーン・グリップヒーター・リアキャリア装備車両']
154,2100006184860,438000,HONDA PCX160 有料道路を経由した通勤や郊外へのツーリングなど幅広い場面で余裕と快適さを提供してくれる人気コミューター!,HONDA,2BK-KF47,2021,160,白,スクーター/ビッグスクーター,592,7,-,-,-,岡山店,0120-37-8190,[]
155,2100005535892,498000,HONDA ＣＲＦ２５０Ｌ,HONDA,JBK-MD38,2013,250,白,オフロード/モタード,5009,1,-,-,-,世田谷本店,0120-37-8190,['フルノーマル・ＭＤ３８型']
156,2100006064087,1800000,Harley-Davidson ＸＬ８８３Ｎアイアン■ドラッグバー■アレンネス製エアクリ■シリンダー移設等カスタム多数,Harley-Davidson,2BL-XL2,2017,883,ブラックデニム,アメリカン/クルーザー,10688,3,2017-04,2024-04-21,-,Beat&C 世田谷店,03-6432-3480,[]
157,2100005889469,598000,HONDA 【マル得車両】レブル250 ABS 2020年LEDモデル ワンオーナー・フルノーマル,HONDA,2BK-MC49,2020,250,マットアーマードシルバーメタリック,アメリカン/クルーザー,40,5,-,-,-,盛岡店,0120-37-8190,[]
158,2100005993692,1198000,KAWASAKI ZRX1200 DAEG,KAWASAKI,EBL-ZRT20D,2009,1200,ガンメタ,ネイキッド,39152,3ヶ月,2009-06,2024-06-03,2023-09-18,新潟店,0120-37-8190,"[""2009年モデル／スライダー／フェンダーレス／K'sFactoryクラッチレリーズ／YSSリアサス／AGRASラジエターコアガード／タイヤ前後交換します【☆】【☆】""]"
159,2100005943512,789000,HONDA V-TWINマグナ,HONDA,BA-MC29,2005,250,黒,アメリカン/クルーザー,2704,3ヶ月,-,-,-,京都店,0120-37-8190,"['2005年', 'フェニックスエンブレム']"
160,2100005911030,278000,HONDA リード１２５,HONDA,2BJ-JF45,2020,125,シルバー,スクーター/ビッグスクーター,3908,1,-,-,-,荒川沖店,0120-37-8190,"['ＪＦ４５型', 'アイドリングストップ搭載', '☆★リアフェンダーレス！★☆']"
161,2100005407724,98000,HONDA TACT,HONDA,JBH-AF75,2015,50,黒,スクーター/ビッグスクーター,25426,3ヶ月,-,-,-,ラパークいわき店,0120-37-8190,['フルノーマル／２０１５年モデル']
162,2100006128710,278000,HONDA グロム ,HONDA,2BJ-JC75,2017,125,赤,オフロード/モタード,3323,3ヶ月,-,-,2023-10-21,横浜上郷店,0120-37-8190,"['JC75型', '2017年モデル']"
163,2100005729437,1068000,Harley-Davidson XL1200C,Harley-Davidson,EBL-1200CN,2013,1200,ビビッドブラック,アメリカン/クルーザー,18965,1,2013-08,2023-12-22,2023-08-10,Beat&C 京都八幡店,0120-37-8190,['カスタムリミテッドエディションB■バッテリー新品交換■VANCE&HINESマフラー■パフォーマンスマシン製エアクリ■サイドバック']
164,2100005624985,548000,YAMAHA ドラッグスター２５０,YAMAHA,BA-VG02J,2012,250,ベージュ/青,アメリカン/クルーザー,7764,3ヶ月,-,-,2023-07-16,一宮店,0120-37-8190,['クラシックエディション！シーシーバー＆サイドバッグ装備!']
165,2100006233001,178000,HONDA PCX125,HONDA,EBJ-JF28,2012,125,白,スクーター/ビッグスクーター,13688,3ヶ月,-,-,2023-10-29,北九州店,0120-37-8190,"['2012年モデル', 'フルノーマル', 'JF28', '通勤通学に最適']"
166,2100004366664,628000,HONDA NC750X ABS／2014年モデル／ENDURANCE製スリップオンマフラー／K-max製リアボックス装備,HONDA,EBL-RC72,2014,750,ブルー,ネイキッド,3521,1,2014-03,-,-,上尾店,0120-37-8190,[]
167,2100005519830,1028000,KTM ８９０ＤＵＫＥ,KTM,TU94,2021,890,オレンジ/ブラック,ネイキッド,2294,7,2022-01,2025-01-05,2023-07-15,KTM小山,0120-37-8190,"['ワンオーナー', '純正オプションアクラポビッチマフラー', 'バーエンドミラー装備', 'ブレーキマスターカバーカスタム']"
168,2100002143922,1398000,HONDA VFR400R NC30,HONDA,NC30,1991,400,トリコロール,スポーツ/ツアラー,19883,1ヶ月,1991-10,-,-,つくば絶版車館,029-721-8190,[]
169,2100005471626,1600000,Harley-Davidson ＸＬ１２００Ｖセブンティツー■ラペラ製シングルシート■モーターステージ製サイレンサー■カスタム多数,Harley-Davidson,LF3,2013,1200,レッドフレーク,アメリカン/クルーザー,8443,1,2013-04,-,2023-06-24,Beat&C 世田谷店,03-6432-3480,[]
170,2100005592642,480000,HONDA 【マル得】CRF250L,HONDA,JBK-MD38,2015,250,赤,オフロード/モタード,5062,1,-,-,2023-07-10,名古屋みなと店,0120-37-8190,['2015年モデル／スクリーン／キャリア']
171,2100006155952,598000,HONDA ＣＢ４００スーパーフォアＶＴＥＣスペック３,HONDA,BC-NC39,2005,400,ﾊﾟｰﾙﾌﾗｯｼｭｲｴﾛｰ,ネイキッド,36056,3ヶ月,2006-08,-,-,藤沢店,0120-37-8190,"['モリワキ製マフラー', 'グリップヒーター', 'ＵＳＢポート装備']"
172,2100006211740,218000,HONDA ベンリィ１１０,HONDA,2BJ-JA09,2018,110,白,スクーター/ビッグスクーター,2243,1,-,-,2023-10-25,静岡店,0120-37-8190,"['２０１８年モデル', 'フロントバスケット装備', '!']"
173,2100005838078,357000,SUZUKI ジクサー250SF,SUZUKI,ED22B,2022,250,灰色,ネイキッド,9266,5,-,-,2023-08-24,熊本店,0120-37-8190,['スタイリッシュなボディとパワフルな走りを兼ね備えた一台!']
174,2100005085045,1598000,Triumph Speed Triple RS,Triumph,TPN2,2021,1200,シルバー,ネイキッド,5058,5,2021-12,2024-12-21,-,伊丹店,0120-37-8190,['2021年モデルキーレスエントリーモデル']
175,2100006030556,178000,YAMAHA シグナスX,YAMAHA,EBJ-SE44J,2013,125,-,スクーター/ビッグスクーター,18883,3ヶ月,-,-,2023-09-24,府中店,0120-37-8190,"['SR', 'フルノーマル車']"
176,2100005892582,898000,HONDA CB1100,HONDA,EBL-SC65,2010,1100,赤,ネイキッド,14603,3ヶ月,2010-07,2024-05-26,-,北九州店,0120-37-8190,"['ABS', 'ビキニカウル', '2010年モデル', 'インジェクション']"
177,2100006282535,348000,YAMAHA 【マル得】 MT-25,YAMAHA,JBK-RG10J,2016,250,シルバー,ネイキッド,14995,3,-,-,2023-11-05,上熊本店,0120-37-8190,['軽くて取り回ししやすいバイク！街乗りにオススメです♪']
178,2100005526074,129800,HONDA タクトベーシック【マル得車輌】走行わずか149㎞,HONDA,2BH-AF79,2021,50,ボルドーレッドメタリック,スクーター/ビッグスクーター,149,3,-,-,-,久留米店,0120-37-8190,['日常使いに最適!']
179,2100005996075,388000,HONDA Super Cub C125,HONDA,2BJ-JA48,2019,125,水色,ネイキッド,1934,1,-,-,2023-09-18,東大阪店,0120-37-8190,"['2019年式モデル', 'ドライブレコーダー付き/カスタムシート']"
180,2100006162028,198000,HONDA ズーマーX,HONDA,EBJ-JF52,2013,110,黄,スクーター/ビッグスクーター,13811,3ヶ月,-,-,2023-10-16,横浜上郷店,0120-37-8190,"['JF52型', '2013年モデル', 'バックレスト装備']"
181,2100006271546,128000,HONDA タクトベーシック,HONDA,JBH-AF79,2019,50,黒,スクーター/ビッグスクーター,1278,1,-,-,2023-11-04,市川店,0120-37-8190,"['フルノーマル', '2019年モデル']"
182,2100005784771,288000,SUZUKI GSX-R125 ABS,SUZUKI,2BJ-DL33B,2021,125,赤黒,スポーツ/ツアラー,16991,3ヶ月,-,-,2023-08-14,金沢店,0120-37-8190,"['【マル得】', '1口USB／マルチバー／レーシングスタンドフック／前後タイヤ新品交換']"
183,2100005867597,338000,YAMAHA MT-25,YAMAHA,JBK-RG10J,2016,250,赤,ネイキッド,17548,3,-,-,2023-09-08,新潟店,0120-37-8190,['2016年モデル／リアキャリア／スライダー／グリップエンド']
184,2100005714754,1748000,Harley-Davidson ＸＬ８８３Ｎ,Harley-Davidson,2BL-XL2,2018,883,グレーデニム,アメリカン/クルーザー,2965,5,2018-03,2025-05-09,2023-08-01,荒川沖店,0120-37-8190,"['アイアン', 'フルノーマル車', '☆★走行距離の少ない美車★☆']"
185,2100006236316,1150000,HONDA ＣＢ４００ＳＦ,HONDA,2BL-NC42,2018,400,レッド/ホワイト,ネイキッド,14178,3,2018-07,2025-10-10,2023-10-29,荒川沖店,0120-37-8190,"['Ｈ－ＶＴＥＣ', 'ＲＥＶＯ', '後期型', '☆★エンジンスライダー・リアフェンダーレスキット付き！★☆']"
186,2100002730160,458000,HONDA 【マル得】クロスカブ１１０,HONDA,2BJ-JA45,2018,110,黄,ネイキッド,5626,3ヶ月,-,-,-,小牧店,0120-37-8190,"['釣り仕様カスタム', 'ロッドケース・リアキャリアバッグ・フォグランプ・フロントキャリア・ナックルガード・スマホホルダー・USB付き']"
187,2100005540773,338000,SUZUKI ＧＳＸ－Ｒ１２５,SUZUKI,DL33B,2021,125,赤/黒,スポーツ/ツアラー,419,3,-,-,-,GLOBO蘇我店,0120-37-8190,"['ＡＢＳ', '２０２１年モデル']"
188,2100005908467,458000,YAMAHA トリッカー,YAMAHA,JBK-DG16J,2014,250,-,オフロード/モタード,5869,1,-,-,-,GLOBO蘇我店,0120-37-8190,"['マフラーカスタム', '２０１４年モデル']"
189,2100005256261,1298000,SUZUKI Ｖストローム１０５０ＸＴ,SUZUKI,8BL-EF11M,2021,1050,オレンジ／ホワイト,スポーツ/ツアラー,14385,3,2021-06,2024-06-27,-,GLOBO蘇我店,0120-37-8190,"['２０２１年モデル', 'ワンオーナー', 'アクラポビッチサイレンサー装備']"
190,2100005968096,526000,HONDA REBEL 250,HONDA,2BK-MC49,2020,250,ガンメタ,アメリカン/クルーザー,11918,3,-,-,-,神戸伊川谷店,0120-37-8190,"['2020年モデル', 'あると便利なスマホホルダーを装備済みの車両です!']"
191,2100004248687,328000,SUZUKI 【11月末まで限定価格】【マル得】GSX-S125,SUZUKI,2BJ-DL32B,2018,125,青,ネイキッド,7245,3ヶ月,-,-,-,京都松井山手店,0120-37-8190,"['ABS', '2018年モデル', 'ヨシムラマフラー装備!']"
192,2100006083385,1348000,HONDA CB1300,HONDA,BC-SC54,2019,1300,-,スポーツ/ツアラー,28073,1,2020-12,-,2023-10-03,府中店,0120-37-8190,"['Super', 'ボルドール', 'Eパッケージ【マル得車両】【タイヤ前後新品交換】', 'スライダー', 'USB']"
193,2100006168266,398000,YAMAHA ＸＳＲ１５５■並行輸入車・スクリーン・リアキャリア装備・キャンプ・ツーリングなどにも■,YAMAHA,RG631,不明,155,カーキ,ネイキッド,2293,1ヶ月,-,-,2023-10-18,葛飾青戸店,0120-37-8190,[]
194,2100005547406,600000,HONDA CB650F,HONDA,EBL-RC83,2014,650,青,ネイキッド,9665,1,2016-09,-,-,名古屋みなと店,0120-37-8190,['リアボックス装備']
195,2100005977562,398000,SUZUKI ＧＳＸ２５０Ｒ,SUZUKI,2BK-DN11A,2020,250,-,スポーツ/ツアラー,23145,1,-,-,-,GLOBO蘇我店,0120-37-8190,"['２０２０年モデル', 'マルチバー', 'ＵＳＢ電源装備']"
196,2100006222760,1058000,KAWASAKI ＮＩＮＪＡ１０００【マル得】２０１９年モデル,KAWASAKI,2BL-ZXT00W,2019,1000,グリーン,スポーツ/ツアラー,13335,3,2019-02,2024-02-17,2023-10-27,相模大野店,0120-37-8190,"['前後ドラレコ', 'グリップヒーター装備']"
197,2100004759114,318000,HONDA 【１１月限定プライス】【スピード納車】クロスカブ１１０,HONDA,2BJ-JA45,2021,110,カーキ,ネイキッド,1651,3,-,-,-,HUNT 木更津店,0120-37-8190,"['２０２１年モデル', 'サドルバッグサポート 【マル得】']"
198,2100005341707,330000,HONDA PCX,HONDA,2BJ-JK05,2021,125,マットブルー,スクーター/ビッグスクーター,8291,3ヶ月,-,-,-,名古屋みなと店,0120-37-8190,"['2021年モデル', 'SHAD製リアボックス']"
199,2100005877398,98000,HONDA トゥデイ 2012年モデルインジェクションモデルで扱いやすい車両です,HONDA,JBH-AF67,2012,50,茶色,スクーター/ビッグスクーター,7527,3ヶ月,-,-,-,伊丹店,0120-37-8190,[]
200,2100005554862,158000,HONDA ジョルノ,HONDA,JBH-AF77,2016,50,青,スクーター/ビッグスクーター,5975,3ヶ月,-,-,-,岡山店,0120-37-8190,['コロンとしたフォルムで幅広い世代に定評あるスクーター！純正電源付きで機能面も◎']
201,2100004961814,578000,KAWASAKI Z400,KAWASAKI,2BL-EX400G,2019,400,緑黒,ネイキッド,12596,3,2019-11,2024-11-28,-,草加店,0120-37-8190,['TRICK STARスリップオンマフラー／スライダー／リアキャリア／1口USB／スマホホルダー']
202,2100004402812,658000,KAWASAKI ＮＩＮＪＡ４００,KAWASAKI,2BL-EX400G,2022,400,マットブルー,スポーツ/ツアラー,1913,7,2021-11,2024-10-31,-,荒川沖店,0120-37-8190,"['現行型', 'ワンオーナー車', '☆★エンジンスライダー・ラジエターガード装備！★☆', '【マル得車輌】']"
203,2100005784085,1128000,HONDA CB400 SUPER FOUR HYPER VTEC Revo,HONDA,EBL-NC42,2019,400,-,ネイキッド,1997,5,2020-11,-,2023-08-21,福生店,0120-37-8190,['★グリップヒーター・エンジンガード・USP1口ポート装備車両']
204,2100006048827,648000,Moto Guzzi V7クラシック,Moto Guzzi,LWJ,2008,750,ダイヤモンドホワイト,ネイキッド,27278,3ヶ月,2009-02,2025-08-15,2023-09-27,久留米店,0120-37-8190,['縦置きＶツイン＋シャフトドライブの源流となったV7を現代の技術で再構築したモデル!']
205,2100004015272,1458000,Harley-Davidson 【11月限定プライス】【マル得】ＦＬＳＴＦ１４５０,Harley-Davidson,BMY,2006,1450,ワイン,アメリカン/クルーザー,4492,3ヶ月,2005-12,2024-02-14,-,柏店,0120-37-8190,"['ツインカム８８', 'メッキスイッチボックス']"
206,2100005539784,338000,YAMAHA CYGNUS XSR（ シグナス）,YAMAHA,2BJ-SED8J,2020,125,ブルー,スクーター/ビッグスクーター,936,1,-,-,-,上尾店,0120-37-8190,['2020年モデル／ノーマル車両']
207,2100006080759,518000,HONDA ＡＤＶ１５０■高速も乗れるコンパクトなスクーター！・ノーマル車！■,HONDA,2BK-KF38,2020,150,ブラック,スクーター/ビッグスクーター,7136,5,-,-,2023-10-02,練馬店,0120-37-8190,[]
208,2100006134995,598000,YAMAHA XG250 トリッカー,YAMAHA,2BK-DG32J,2018,250,白/オレンジ,オフロード/モタード,194,5,-,-,2023-10-12,前橋インター店,0120-37-8190,"['2018年モデル', 'フルノーマル']"
209,2100006172799,1208000,HONDA ＣＢ１１００ＥＸ,HONDA,EBL-SC65,2017,1100,白,ネイキッド,25708,1,2017-07,2024-08-29,-,平塚第2ショールーム,0120-37-8190,"['２０１７年モデル', 'エンジンガード装備', '生産終了の空冷四気筒モデル!']"
210,2100005780728,770000,Harley-Davidson ＸＧ７５０Ａストリートロッド,Harley-Davidson,NCG,2019,750,マットグレー,アメリカン/クルーザー,1877,5,2020-11,-,2023-08-14,荒川沖店,0120-37-8190,"['ワンオーナー車', '☆★社外レバー付き！★☆']"
211,2100006026795,368000,YAMAHA ＴＷ２００Ｅ,YAMAHA,BA-DG07J,2000,200,-,オフロード/モタード,13800,3ヶ月,-,-,-,福生店,0120-37-8190,['ＴＷにしては珍しい！渋い！フルノーマル車']
212,2100005730914,341000,HONDA 【並行輸入・新車】CB200X,HONDA,MC56,2023,200,赤,ネイキッド,0,7,-,-,-,大阪東住吉店,0120-37-8190,[]
213,2100006262087,398000,HONDA モンキー１２５,HONDA,2BJ-JB02,2019,125,黄色／白,ネイキッド,2189,1,-,-,2023-11-03,イオンモール鈴鹿店,0120-37-8190,['★２０１９年モデル／ハンドルブレース★']
214,2100006135510,458000,YAMAHA ＹＺＦ－Ｒ２５,YAMAHA,2BK-RG43J,2020,250,ブルー,スポーツ/ツアラー,8015,5,-,-,-,荒川沖店,0120-37-8190,"['中期型', '☆★マルチバー・ＵＳＢポート付き！★☆', '【マル得車輌】']"
215,2100005686594,1550000,Harley-Davidson ＸＬ８８３Ｎアイアン■ワンオーナー！２０１５年モデル■Ｋ＆Ｈ製ロングシート■カスタムエアクリーナー,Harley-Davidson,2BL-XL2,2015,883,ブラックデニム,アメリカン/クルーザー,1309,1,2015-08,-,-,Beat&C 世田谷店,03-6432-3480,[]
216,2100005789646,765000,KAWASAKI ★11月限定プライス車両★ Ninja（ニンジャ）1000（ABS）,KAWASAKI,ZXT00M,2015,1000,赤／黒,スポーツ/ツアラー,29075,1,2015-05,2024-05-25,-,東松山店,0120-37-8190,['2015年モデル／政府認証ノジマサイレンサー装備／エンジンスライダー装備／逆車']
217,2100006108293,428000,HONDA CT125,HONDA,2BJ-JA55,2022,125,カーキ,ネイキッド,1540,3,-,-,2023-10-07,広島店,0120-37-8190,['通勤から趣味など幅広く使える原付2種!']
