,id,cost,model_number,model_year,color,mileage,guarantee_period,store_id
1635,2100005707220,628000,SMTTMD406,2011.0,白,11548.0,3,7
1636,2100006138337,1498000,GX4,2012.0,黒,7851.0,3,53
1637,2100005529914,478000,2BK-EX250P,2022.0,黒,151.0,7,26
1639,2100006184914,958000,EBL-SJ12J,2016.0,白,11332.0,3,61
1642,2100005598040,1418000,EBL-1200CN,2016.0,黒,16962.0,3,54
1643,2100005730402,918000,BC-SC54,2007.0,白,29637.0,3,74
1644,2100005592239,1098000,EBL-SC54,2006.0,白,20844.0,3,36
1645,2100005933704,218000,EBJ-JF58,2017.0,銀,3858.0,3,72
1647,2100006063363,648000,RN17N,2007.0,黒,44629.0,3,2
1652,2100005880114,649000,8BJ-JB04,2023.0,青,1.0,3,37
1653,2100005942959,318000,BA-AD14,2005.0,赤,3040.0,3,28
1654,2100006049978,698000,EBL-CP52A,2013.0,白,14900.0,1,2
1655,2100005434164,1098000,2BL-NC42,2019.0,白,11516.0,3,40
1656,2100005294126,228000,A-C50,2016.0,緑,5362.0,3,11
1657,2100005389600,1428000,EBL-1200CN,2016.0,銀,12202.0,3,3
1659,2100005342698,128000,JBH-AF77,2016.0,茶,9911.0,3,65
1660,2100005492065,648000,2BL-NC59,2021.0,銀,1831.0,7,1
1661,2100006281491,498000,BA-DG09J,2007.0,オレンジ,8099.0,3,31
1662,2100005316668,440000,CRF190L,2021.0,白,0.0,7,73
1663,2100006088779,418000,390DUKEJGJ42,2019.0,オレンジ,10250.0,3,61
1664,2100005944342,1698000,8BL-SJ19J,2023.0,黒,615.0,7,44
1667,2100006213300,1498000,2BL-ZR900C,2019.0,青,2279.0,5,44
1668,2100005815055,698000,2BK-DG31J,2020.0,白,2400.0,5,49
1669,2100005855778,178000,BC-CF46A,2007.0,青,3126.0,3,15
1670,2100006246612,1138000,2BL-RN51J,2019.0,青,10136.0,5,30
1673,2100004948273,600000,EBL-NC45,2009.0,白,12602.0,3,61
1675,2100006287974,498000,2BK-MC49,2019.0,茶,5094.0,5,67
1676,2100005764247,1598000,EBL-ZRT20D,2012.0,黒,12672.0,3,21
1677,2100006176230,648000,EBL-VH02J,2010.0,青,24921.0,3,50
1678,2100004178526,388000,2BK-DN11A,2017.0,青,10561.0,3,10
1679,2100006006032,1788000,2BL-ZXT02E,2019.0,緑,15302.0,3,60
1681,2100006295429,828000,CR2,2009.0,黄,25752.0,3,54
1682,2100004458567,685000,2BL-NC59,2021.0,赤,4050.0,7,58
1683,2100005505703,648000,EBL-RM07J,2014.0,赤,17924.0,1,33
1684,2100006025576,248000,2BK-NG4BG,2019.0,青,14115.0,3,43
1685,2100006114539,95000,JBH-AF68,2011.0,茶,3304.0,3,46
1686,2100003934987,428000,2BK-RG43J,2018.0,青,23381.0,1,48
1687,2100006302912,138000,2BH-AY01,2021.0,茶,2997.0,1,9
1689,2100005375474,688000,MC22,2020.0,黒,1407.0,5,58
1690,2100006131130,178000,BC-JF13,2003.0,銀,2256.0,3,6
1691,2100005981286,578000,8BK-SG70J,2022.0,青,6248.0,5,40
1692,2100005114387,317000,8BJ-JA59,2022.0,白,54.0,3,75
1693,2100005031684,668000,2BL-EX400G,2022.0,銀,2344.0,7,5
1694,2100006086300,128000,JBH-SA31J,2010.0,黒,18495.0,3,15
1696,2100006128567,368000,JBK-CJ47A,2008.0,銀,8406.0,3,34
1697,2100006192018,158000,JBH-AF78,2019.0,黒,5891.0,3,13
1698,2100006064599,138000,2BH-AF79,2016.0,銀,4610.0,3,21
1701,2100005798808,1538000,GX4,2014.0,黒,2027.0,1,11
1702,2100005541503,178000,2BH-AA09,2018.0,茶,5409.0,3,46
1703,2100005491723,630000,2BL-NC59,2021.0,青,813.0,7,5
1704,2100005885935,728000,2BK-MD47,2021.0,赤,359.0,7,67
1705,2100004047679,2590000,4G0,1981.0,黒,13960.0,1,35
1706,2100005435987,150000,2BH-AY02,2021.0,青,4997.0,1,64
1707,2100005946100,778000,NCG,2018.0,黒,1913.0,5,44
1710,2100006065725,798000,2BL-RM19J,2017.0,青,5707.0,3,75
1711,2100005971805,338000,2BK-KF30,2018.0,白,9542.0,5,37
1712,2100006052749,398000,JBK-RG10J,2018.0,赤,13221.0,3,32
1713,2100006099713,798000,2BL-C40AA,2019.0,青,4715.0,5,26
1714,2100006197150,498000,BC-RH01J,2006.0,赤,19780.0,3,13
1715,2100006010411,1988000,LC3,2019.0,黒,4696.0,5,77
1716,2100005895859,1820000,2BL-ZRT00K,2020.0,黒,7092.0,5,33
1717,2100004934986,2048000,ZXT40E,2014.0,白,6191.0,1,37
1718,2100006207255,98000,BA-AF61,2010.0,青,12361.0,3,47
1719,2100006026887,648000,4TR,2006.0,赤,21781.0,3,13
1721,2100005756266,598000,JBH-AB27,2014.0,黒,24.0,3,7
1722,2100003143518,898000,MC23,1993.0,紫,897.0,1,6
1723,2100006020953,598000,EBL-EJ800A,2011.0,黄,38519.0,3,72
1724,2100006244588,738000,2BL-RM19J,2019.0,黒,3793.0,5,27
1725,2100005460620,498000,2BK-KF38,2020.0,赤,1749.0,5,67
1726,2100005868778,198000,BA-AA01,2016.0,青,4426.0,3,16
1727,2100005474207,438000,2BH-TA03,2019.0,白,3549.0,1,66
1728,2100005934947,168000,BA-AA01,2005.0,銀,17049.0,3,11
1729,2100005998635,258000,EBJ-JF56,2017.0,白,1150.0,3,11
1730,2100005855587,369000,2BJ-JC79,2021.0,黒,9604.0,3,67
1732,2100005900812,215000,BA-AD14,2005.0,赤,16399.0,3,13
1733,2100006250657,128000,JBH-SA54J,2017.0,緑,11237.0,3,31
1734,2100005350068,248000,EBJ-SE86J,2016.0,赤,13163.0,3,75
1735,2100005990110,1098000,EBL-SC54,2014.0,白,15813.0,1,2
1737,2100006151831,388000,2BJ-JB02,2019.0,赤,770.0,1,1
1738,2100006105308,1298000,UPV4,2020.0,青,5598.0,5,81
1739,2100005497503,3348000,2BL-FLP,2021.0,黒,2145.0,7,77
1740,2100006179040,1250000,JN5,2012.0,黒,28541.0,3,7
1741,2100005783941,1048000,8BL-SC83,2021.0,黒,6339.0,5,2
1742,2100005855037,518000,EBL-EX400E,2018.0,黒,10743.0,3,54
1743,2100005713894,818000,2BK-ZX250E,2021.0,黒,2791.0,7,36
1745,2100005402873,768000,JBK-DG15J,2017.0,青,12323.0,3,33
1747,2100003918901,538000,2BK-MC52,2018.0,赤,6726.0,5,16
1748,2100005587709,478000,2BK-DS11A,2021.0,黒,1430.0,7,12
1749,2100005731638,446000,2BJ-JA55,2020.0,茶,7651.0,3,59
1750,2100005961448,143000,2BH-AY02,2019.0,黄,11360.0,3,54
1751,2100005975278,400000,3YX,1992.0,黒,11832.0,3,8
1752,2100005568494,648000,EBL-RH07J,2022.0,白,982.0,7,57
1753,2100006158861,298000,EBJ-JF45,2018.0,赤,10986.0,3,11
1754,2100006254716,318000,2BJ-JF81,2018.0,黒,552.0,1,30
1755,2100006143096,358000,2BJ-JK05,2023.0,青,4299.0,1,32
1756,2100006006070,309800,EBJ-SE82J,2015.0,白,1628.0,3,80
1757,2100005649940,365000,2BK-SG37J,2016.0,白,5500.0,3,2
1758,2100006296655,108000,JBH-SA55J,2017.0,緑,3360.0,3,29
1759,2100006158076,698000,EBL-RM07J,2016.0,銀,13133.0,3,79
1760,2100005106764,728000,2BL-NC56,2021.0,黒,5060.0,5,26
1761,2100006217858,128000,2BH-AF79,2019.0,銀,509.0,1,5
1763,2100005997478,348000,MC33,2012.0,赤,13587.0,3,52
1764,2100006101744,448000,JBK-NJ4DA,2010.0,オレンジ,10285.0,3,37
1767,2100005675505,100000,JBH-SA36J,2013.0,茶,9259.0,3,55
1768,2100006193282,98000,JBH-SA36J,2015.0,黄,7421.0,3,15
1770,2100005279765,598000,BC-NC39,2005.0,赤,16473.0,3,16
1774,2100005461924,1458000,8BL-SC83,2023.0,黒,414.0,7,14
1776,2100006169409,398000,2BJ-JB02,2019.0,青,8139.0,3,18
1777,2100005793551,298000,2BJ-BR125H,2021.0,黒,671.0,3,70
1778,2100005622738,198000,2BJ-SED7J,2019.0,白,4165.0,1,57
1779,2100005997980,228000,EBJ-JF31,2021.0,黒,37.0,3,57
1781,2100004549869,318000,JBH-AA01,2008.0,青,191.0,3,6
1782,2100006222562,698000,BC-VP13J,2002.0,銀,10450.0,3,36
1783,2100005452854,368000,JBK-BX250A,2015.0,緑,3171.0,1,27
1784,2100006255393,698000,BC-NC39,2004.0,黒,20178.0,3,65
1785,2100006265972,578000,2BK-MC49,2020.0,青,10693.0,3,72
1787,2100005617963,428000,BA-SJ45A,1996.0,青,16114.0,3,45
1789,2100004963610,918000,2BL-RC80,2015.0,白,14911.0,1,27
1790,2100003979575,728000,EBL-VH02J,2012.0,赤,11333.0,3,26
1791,2100005967600,158000,JBH-AF79,2018.0,青,192.0,1,78
1793,2100006050653,1768000,EBL-SC54,2020.0,青,3543.0,5,67
1794,2100005964012,988000,EBL-SC61,2010.0,銀,5957.0,3,32
1797,2100006007763,568000,2BK-MF13,2019.0,白,21116.0,1,79
1798,2100005943208,888000,EBL-K102,2018.0,黒,2633.0,5,48
1799,2100005891608,298000,2BJ-SED8J,2020.0,赤,5233.0,3,31
1800,2100005006361,390500,BJHD1,2022.0,黒,0.0,7,30
1801,2100006036008,138000,2BH-AF77,2018.0,茶,8335.0,3,29
1802,2100005905473,2248000,2BL-AC00,2020.0,白,1890.0,5,2
1803,2100005725224,398000,ED22B,2021.0,青,1200.0,7,7
1804,2100004483620,1098000,2BL-NC42,2019.0,白,18750.0,3,41
1805,2100005146791,658000,EBL-XGB,2015.0,赤,9911.0,1,15
1806,2100006093575,748000,2BK-MC51,2020.0,赤,755.0,5,63
1807,2100005777414,318000,2BJ-JK05,2021.0,黒,1012.0,3,1
1808,2100005223911,2048000,LC3,2020.0,黒,9542.0,5,53
1809,2100006066524,358000,2BJ-JA48,2018.0,青,3513.0,1,27
1810,2100006042832,1938000,YJJE,2019.0,青,4255.0,5,36
1812,2100005520706,1068000,ZX4R,2015.0,緑,9158.0,1,76
1813,2100005172608,298000,2BJ-JF81,2018.0,茶,17691.0,3,1
1814,2100005699716,698000,2BL-NC56,2020.0,白,5248.0,5,47
1816,2100005915427,1418000,8BL-SC83,2023.0,黒,923.0,7,66
1817,2100003861696,498000,JBK-MC33,2009.0,黒,16166.0,3,9
1818,2100005979726,398000,2BK-ED22B,2021.0,銀,1050.0,7,30
1819,2100005301640,438000,2BK-KF38,2020.0,黒,13520.0,3,29
1821,2100006258448,298000,2BJ-JA48,2019.0,青,20380.0,3,18
1822,2100006246353,348000,JBH-TA03,2017.0,白,6002.0,3,18
1823,2100005472319,958000,EBL-NC42,2016.0,黒,21892.0,1,7
1824,2100005252140,798000,DG11,2016.0,赤,21841.0,1,58
1825,2100005255318,1298000,LC3,2011.0,オレンジ,18751.0,3,76
1826,2100005200721,146000,2BH-AY01,2021.0,茶,956.0,3,66
1828,2100005376730,388000,2BJ-JC92,2021.0,銀,3292.0,1,73
1829,2100005246194,628000,2BL-NC59,2021.0,青,5983.0,5,1
1832,2100006096972,498000,EBL-RC63,2012.0,銀,22804.0,3,2
1834,2100005964050,548000,VBKUN4,2018.0,白,7407.0,5,32
1835,2100006027167,1748000,KBM,2012.0,黒,8370.0,3,37
1836,2100005452427,528000,2BL-EX400G,2020.0,黒,5900.0,5,34
1839,2100005440523,398000,JBK-MC33,2017.0,白,19130.0,3,26
1841,2100005953283,148000,EBJ-CF4MA,2013.0,白,16956.0,3,57
1845,2100005792578,328000,2BJ-JK05,2021.0,青,4727.0,1,33
1846,2100006120349,1758000,2BL-ZR900C,2023.0,黒,44.0,7,7
1847,2100006169911,253000,2BJ-CE47A,2021.0,黒,7128.0,3,78
1848,2100006061611,588000,2BK-MD44,2017.0,赤,12489.0,3,61
1849,2100005715225,558000,EBL-NC47,2014.0,赤,6620.0,1,16
1851,2100006159394,98000,JBH-AF70,2011.0,黒,35012.0,3,73
1853,2100006158052,1098000,EBL-R12NB,2017.0,白,15534.0,3,2
1854,2100004115903,498000,2BJ-JA55,2020.0,緑,7935.0,3,26
1856,2100005663052,278000,2BJ-JA44,2020.0,青,164.0,1,9
1857,2100005669054,528000,390DUKEJGJ42,2018.0,オレンジ,3970.0,5,2
1859,2100005568975,958000,EBL-SC65,2011.0,青,12353.0,3,14
1860,2100006273717,796000,2BK-ZX250E,2021.0,黒,1123.0,7,66
1862,2100005962889,2470000,8BL-RN65J,2022.0,白,0.0,7,26
1863,2100004352148,728000,2BK-DG31J,2020.0,白,2139.0,5,7
1864,2100005643139,718000,2BK-ZX250E,2021.0,黒,7764.0,5,1
1865,2100005900249,538000,2BK-MD44,2019.0,黒,13687.0,3,75
1866,2100005017503,2400000,BPL,1995.0,黒,22080.0,1,22
1867,2100005814416,978000,2BL-RN56J,2018.0,銀,6609.0,5,9
1868,2100006109382,98000,JBH-AF67,2007.0,白,9953.0,3,5
1869,2100005745543,108000,JBH-AF70,2015.0,ピンク,4684.0,3,34
1870,2100005355803,278000,2BH-AA06,2020.0,緑,377.0,1,37
1872,2100005879019,298000,2BJ-JC75,2017.0,黒,8607.0,3,59
1873,2100006093377,488000,2BK-KF38,2020.0,赤,761.0,5,2
1874,2100005806589,430000,8BJ-JB04,2023.0,赤,3149.0,1,69
1875,2100006240146,200000,2BH-AY02,2023.0,青,6.0,3,17
1876,2100006097443,1598000,GN4,2015.0,黒,19989.0,1,77
1877,2100005463560,1258000,R1200GS,2015.0,銀,11289.0,1,59
1878,2100005906128,578000,2BK-MD44,2019.0,赤,2258.0,5,79
1879,2100005410434,248000,JBK-MC41,2011.0,赤,8527.0,3,76
1884,2100005983860,898000,2BL-VN09J,2017.0,赤,14187.0,3,72
1885,2100006202434,688000,JBK-DG15J,2008.0,青,13596.0,3,4
1886,2100006000245,678000,EBL-NC47,2021.0,赤,4634.0,7,74
1887,2100005841030,978000,2LT,2000.0,黒,3995.0,1,35
1888,2100005473118,900000,CGP,2005.0,銀,20162.0,3,49
1890,2100005843829,1498000,CA111,2010.0,白,5752.0,3,44
1891,2100005889681,133000,2BH-AF79,2018.0,オレンジ,4043.0,1,67
1892,2100005308199,1758000,BC-SC54,2021.0,白,4263.0,7,15
1893,2100006131352,328000,2BJ-JA45,2016.0,緑,292.0,3,26
1894,2100006180039,898000,2BK-ZX250E,2022.0,黒,450.0,7,16
1895,2100005975766,550000,2BK-EX250P,2021.0,黒,642.0,7,78
1896,2100005170215,528000,VBKUN4,2018.0,白,7793.0,5,81
1897,2100005883863,348000,8BJ-JK12,2022.0,銀,4095.0,1,62
1898,2100005733120,1498000,2BL-SC54,2018.0,赤,18062.0,3,1
1899,2100005087674,328000,ED22B,2020.0,銀,4992.0,5,27
1900,2100005087933,488000,JBK-MD38,2012.0,白,7403.0,3,76
1904,2100005622769,1248000,GN4,2008.0,黒,3055.0,3,77
1905,2100006195750,468000,8BK-RG74J,2022.0,青,5652.0,5,51
1906,2100006210880,758000,EBL-NC47,2021.0,白,3140.0,7,44
1908,2100005866019,698000,8BL-VP55E,2022.0,白,996.0,7,80
1909,2100006061451,1218000,2BL-H4J765,2022.0,銀,4659.0,7,72
1911,2100006195316,468000,2BK-RG43J,2020.0,黒,3071.0,5,66
1913,2100006196283,198000,2BH-AA09,2018.0,黄,2764.0,1,44
1914,2100005993326,728000,ZGT40A,2008.0,銀,26386.0,3,13
1915,2100006088380,568000,2BK-MF13,2018.0,黒,1690.0,5,43
1916,2100005950909,436000,2BJ-JB02,2019.0,赤,9716.0,3,66
1917,2100005407748,638000,2BK-MC49,2021.0,青,272.0,7,50
1918,2100005810258,688000,2BL-NC59,2021.0,黒,1070.0,7,30
1919,2100006125603,138000,2BH-SA57J,2017.0,黒,383.0,3,30
1920,2100005764797,928000,CV3,2008.0,黒,27771.0,3,39
1921,2100005878746,289000,JBK-EX250L,2013.0,黒,42020.0,3,4
1922,2100005979054,588000,8BK-RG74J,2022.0,銀,166.0,7,30
1923,2100006147384,498000,2BK-MC49,2017.0,銀,5056.0,3,38
1924,2100003722225,898000,EBL-NC42,2014.0,黒,12474.0,1,1
1925,2100005316293,440000,CRF190L,2021.0,白,0.0,7,13
1926,2100005568593,648000,2BL-NC59,2021.0,青,3309.0,7,26
1927,2100006257922,118000,JBH-AF70,2011.0,白,746.0,3,15
1928,2100006168983,1098000,CT3,2008.0,黒,10541.0,3,53
1929,2100005470834,388000,JBK-ER250C,2014.0,オレンジ,5206.0,1,25
1930,2100005831383,368000,JBH-AC16,2009.0,青,2639.0,3,49
1931,2100005354967,688000,2BL-NC59,2021.0,青,326.0,7,61
1932,2100004931732,348000,EBL-ER400B,2012.0,白,13390.0,3,76
1933,2100006295405,828000,2BL-ZX636G,2014.0,オレンジ,16105.0,1,67
1934,2100005258661,1640000,8BL-RH4,2022.0,黒,1808.0,7,62
1935,2100005773294,898000,CKM,2007.0,オレンジ,10923.0,3,77
1937,2100006163759,198000,EBJ-CE47A,2015.0,黒,19094.0,3,7
1939,2100005348898,498000,2BL-G31AA,2019.0,白,7454.0,5,48
1941,2100006240344,638000,2BK-MC49,2021.0,青,4106.0,7,30
1942,2100004870338,398000,2BK-DN11A,2021.0,白,875.0,7,26
1943,2100005493413,1198000,LC3,2013.0,黒,5572.0,1,46
1946,2100005466936,678000,JBK-MC33,2017.0,銀,3158.0,3,71
1947,2100004428249,458000,JBK-MC40,2010.0,黒,22575.0,3,2
1948,2100005742924,544000,2BK-EX250P,2019.0,白,2724.0,5,66
1949,2100004819726,1698000,BC-ZR400C,2008.0,黒,3954.0,3,14
1951,2100006110678,598000,BC-EJ650A,2008.0,緑,20253.0,3,48
1952,2100001875510,189000,2BH-AY02,2018.0,茶,1077.0,1,6
1953,2100006246520,1888000,2BL-ZR900C,2022.0,限定,2364.0,7,18
1956,2100005842518,858000,2BK-ZX250E,2021.0,緑,648.0,7,15
1958,2100002524578,1750000,2BL-XL3,2020.0,青,2353.0,5,7
1959,2100006144277,148000,2BH-AY02,2018.0,茶,8772.0,3,52
1962,2100006138580,1398000,2BL-ZX636G,2021.0,白,5152.0,5,73
1963,2100006098273,428000,2BK-RG43J,2018.0,青,14195.0,3,2
1964,2100004685727,240000,2BJ-DV12B,2019.0,赤,2396.0,1,64
1966,2100005142885,1198000,GT78A,2015.0,黒,20910.0,1,11
1967,2100006253528,598000,2BK-MC49,2021.0,黒,1458.0,7,36
1968,2100006194227,798000,GT77A,2007.0,青,50446.0,3,44
1969,2100006118964,580000,2BK-DG31J,2020.0,白,5502.0,5,8
1970,2100006193060,458000,JBK-BJ250A,2007.0,赤,8956.0,3,69
1972,2100005819756,348000,2BJ-JA45,2021.0,青,2095.0,1,27
1973,2100006144888,1128000,8BL-SC83,2021.0,赤,1780.0,7,1
1975,2100005422451,558000,2BK-EX250P,2018.0,青,7488.0,5,33
1977,2100005849951,278000,JBK-ER250C,2013.0,黒,18069.0,1,11
1978,2100005324595,358000,JBK-RG10J,2015.0,黒,7073.0,1,79
1979,2100004444195,1488000,LF3,2013.0,黒,11889.0,1,77
1980,2100005695503,538000,2BL-EX400G,2020.0,黒,1571.0,5,50
1981,2100005581288,898000,2BL-DGJ900,2019.0,銀,19635.0,3,27
1982,2100006259278,168000,2BH-AY01,2021.0,白,223.0,3,28
1983,2100005491990,1398000,2BL-ZXT02K,2021.0,黒,9173.0,5,16
1984,2100005042963,678000,2BL-NC56,2021.0,赤,11629.0,3,76
1985,2100005167628,1398000,GX4,2010.0,黒,20275.0,3,7
1986,2100005473460,478000,2BK-EX250P,2019.0,黒,766.0,5,50
1987,2100005276443,298000,GJ55D,2012.0,黒,7973.0,3,71
1989,2100004671003,828000,NK43A,1997.0,銀,4818.0,1,6
1990,2100005376792,868000,EBL-GT79A,2016.0,青,9407.0,3,37
1993,2100005842006,1198000,2BL-ZX636G,2019.0,緑,4352.0,5,2
1994,2100006081633,348000,2BJ-JK05,2023.0,黒,568.0,3,65
1995,2100005311434,598000,2BL-EX400G,2021.0,黒,11800.0,3,66
1996,2100005573450,298000,8BJ-JA59,2022.0,青,1776.0,3,5
1997,2100006200263,308000,2BJ-JF81,2018.0,白,5367.0,3,70
1998,2100006271430,365000,2BJ-JK05,2021.0,白,281.0,3,46
1999,2100005988667,118000,JBH-AF70,2011.0,茶,3853.0,3,2
2000,2100006299809,628000,2BL-NC59,2021.0,黒,1485.0,7,27
2001,2100005799614,868000,8BL-RH09,2021.0,白,6847.0,5,61
2002,2100006126167,628000,2BL-NC59,2021.0,青,5119.0,5,67
2003,2100006281071,548000,BA-VG02J,2006.0,白,10209.0,3,2
2004,2100005865159,338000,DL33B,2021.0,赤,1872.0,3,71
2006,2100006115598,228000,EBJ-JF28,2010.0,白,9296.0,3,40
2007,2100005422369,858000,SC40,2000.0,白,15493.0,1,35
2008,2100006205732,555000,BJ250A,2013.0,青,18579.0,1,50
2009,2100006097221,528000,NK43A,1997.0,黒,14525.0,3,36
2010,2100003954213,2180000,ZRT10A,2006.0,黄,4248.0,3,6
2011,2100005748193,2770000,PXN,2016.0,赤,3086.0,3,11
2012,2100005997614,2000000,2BL-R9T7A,2021.0,白,107.0,7,18
2014,2100006184785,980000,2BL-EJ800B,2019.0,茶,7313.0,5,79
2015,2100005691987,1698000,2BL-ZR900C,2020.0,黒,12698.0,3,52
2016,2100005023634,188000,2BH-AY02,2021.0,茶,324.0,3,9
2017,2100005759700,264000,2BJ-SED8J,2020.0,青,6585.0,3,54
2018,2100005889261,838000,2BL-MH00,2018.0,黄,2602.0,5,79
2019,2100002317354,1180000,VP20N,2007.0,黒,22419.0,3,6
2020,2100006027303,298000,EBL-ER400B,2012.0,黒,29437.0,3,72
2021,2100006250015,1118000,2BL-SC65,2017.0,赤,32707.0,3,72
2022,2100005616423,1950000,2BL-XL3,2019.0,黒,4468.0,5,22
2024,2100005615976,568000,2BJ-JB03,2022.0,赤,1.0,3,43
2026,2100005815895,498000,2BK-DS11A,2020.0,黄,7022.0,5,46
2028,2100005854139,114000,JBH-AF67,2012.0,赤,2617.0,3,50
2029,2100006076073,245000,EBJ-JC61,2013.0,赤,7435.0,3,11
2030,2100006239737,428000,2BK-MC52,2019.0,青,19770.0,3,38
2031,2100004839854,448000,HD11,1988.0,赤,6455.0,1,6
2032,2100006062205,898000,EBL-K102,2020.0,黒,15632.0,3,61
2033,2100005355766,1378000,T120-1200,2018.0,銀,3182.0,5,7
2034,2100006246858,588000,2BL-EX400G,2023.0,黒,6740.0,5,62
2035,2100005668989,678000,2BK-MC49,2020.0,黒,2584.0,5,76
2036,2100006187076,298000,HA02,2001.0,青,9000.0,3,79
2038,2100004900707,498000,JBK-MD38,2015.0,赤,4375.0,1,52
2039,2100003386441,4580000,CB400,1976.0,赤,1392.0,1,35
2040,2100005637152,370000,2BK-DN11A,2017.0,青,2187.0,3,50
2041,2100006027365,648000,2BK-DG32J,2018.0,黒,641.0,5,2
2042,2100006223972,3368000,0E71,2022.0,白,1917.0,7,63
2043,2100005312585,408000,JA55,2022.0,赤,3749.0,1,11
2044,2100005645713,298000,EBJ-LX125C,2016.0,緑,19459.0,3,79
2046,2100005314312,598000,2BL-VP55B,2016.0,赤,16924.0,3,14
2047,2100006167023,1235000,2BL-ZX636G,2021.0,緑,13529.0,3,79
2048,2100005703666,578000,2BL-EX400G,2018.0,緑,6122.0,5,75
2049,2100006172492,708000,2BK-ZX250E,2021.0,緑,4793.0,7,32
2051,2100006095005,428000,JBK-MC40,2008.0,黒,10594.0,3,7
2052,2100005589390,327000,8BJ-JA59,2022.0,茶,486.0,3,59
2053,2100005352499,438000,2BK-KF47,2021.0,白,11914.0,3,44
2054,2100005880084,649000,8BJ-JB04,2023.0,青,0.0,3,43
2055,2100006185218,348000,JA60,2022.0,青,182.0,3,17
2056,2100006143720,728000,EBL-EJ800A,2011.0,黒,30418.0,3,40
2057,2100006274110,698000,2BL-RH16J,2019.0,青,17378.0,5,72
2058,2100006158625,608000,2BL-NC59,2021.0,青,3620.0,7,11
2059,2100006154313,666000,2BL-NC59,2021.0,黒,2576.0,7,50
2060,2100006258578,168000,JBH-AF78,2019.0,黒,8028.0,3,76
2062,2100006257120,118000,2BH-AF79,2019.0,黒,8543.0,3,20
2063,2100006238112,798000,2BL-RM22J,2022.0,赤,14311.0,3,11
2064,2100006294262,798000,EBL-KA00,2016.0,青,9848.0,3,10
2065,2100004315518,698000,ZDMB201JAEB,2014.0,赤,15900.0,1,58
2066,2100006232295,376000,2BJ-JC92,2021.0,銀,2149.0,1,66
2067,2100006086447,1898000,EBL-1200CN,2017.0,黒,11110.0,3,44
2068,2100005713856,1348000,DM09,2020.0,黒,5893.0,5,34
2069,2100005677653,2200000,8BL-RN65J,2023.0,白,2975.0,7,79
2070,2100006045000,236000,JBK-SG28J,2016.0,黒,11243.0,3,67
2071,2100005350044,1128000,GX72B,2014.0,青,30991.0,3,11
2072,2100006235623,286000,2BJ-JA44,2018.0,赤,7394.0,3,66
2074,2100005972208,348000,2BJ-JK05,2021.0,黒,11864.0,3,3
2075,2100003761330,4580000,Z1F,1975.0,黄,22596.0,1,6
2076,2100006052640,448000,JBK-EX250L,2015.0,黒,8895.0,1,57
2077,2100003987648,1048000,VR440,2009.0,青,24504.0,3,36
2078,2100006216608,1048000,EBL-SC65,2014.0,黒,25217.0,1,57
2079,2100005491532,1398000,2BL-ZXT02K,2021.0,緑,10132.0,3,1
2080,2100004497009,498000,VBKUNJ4,2018.0,黒,12244.0,3,26
2081,2100005677790,768000,SC36,1997.0,黒,17030.0,1,6
2082,2100005950824,998000,EBL-NC42,2016.0,赤,12294.0,3,37
2083,2100005930512,498000,2BL-NC47,2016.0,白,20604.0,1,10
2084,2100005991346,338000,DL33B,2021.0,赤,396.0,3,17
2085,2100006138351,128000,JBH-CA4AA,2021.0,茶,7010.0,3,70
2086,2100006012903,118000,JBH-AF70,2011.0,茶,7520.0,3,43
2087,2100006021783,368000,EBL-RH07J,2016.0,赤,13376.0,3,2
2088,2100002597060,1398000,EBL-ZRT20D,2014.0,銀,16403.0,1,9
2089,2100005604369,375000,2BJ-JK05,2021.0,赤,3286.0,1,13
2090,2100003647948,169000,JBH-AF77,2019.0,茶,427.0,1,6
2091,2100006223750,278000,2BJ-JC75,2013.0,黄,1998.0,3,37
2092,2100006063844,328000,2BJ-JB02,2019.0,青,31542.0,3,75
2093,2100005670814,528000,2BL-G31AA,2019.0,白,10207.0,3,27
2095,2100006115703,1548000,2BL-ZR900C,2020.0,青,2639.0,5,66
2096,2100006250336,548000,2BL-RH13J,2020.0,黒,8040.0,5,37
2098,2100006175578,598000,2BK-MC49,2020.0,青,832.0,7,15
2100,2100005237352,208000,2BJ-SED7J,2018.0,黒,10833.0,3,12
2102,2100006201833,578000,8BK-EX250Y,2023.0,緑,1210.0,7,36
2103,2100005413879,198000,2BH-AY02,2021.0,茶,12.0,3,2
2104,2100006284461,428000,2BJ-JA55,2020.0,緑,3021.0,1,55
2105,2100005943932,180000,BA-AF58,2004.0,緑,16318.0,3,43
2106,2100003716187,548000,LA41A,1986.0,ピンク,731.0,1,6
2107,2100004752795,848000,BC-EJ400A,2008.0,黒,5099.0,3,6
2108,2100006060904,348000,8BJ-SEJ4J,2021.0,銀,1733.0,3,59
2109,2100005506144,465000,8BJ-JB04,2023.0,青,3.0,3,59
2110,2100005967969,1148000,EBL-SC54,2016.0,赤,34701.0,3,3
2111,2100004334762,468000,VBKUNJ4,2020.0,黒,16171.0,3,76
2112,2100005603294,1158000,2BL-NC42,2019.0,白,14384.0,3,11
2114,2100006002294,78000,JBH-AF68,2009.0,茶,6008.0,3,7
2115,2100005805001,348000,JBK-EX250L,2015.0,青,9280.0,1,36
2117,2100006266030,108000,JBH-AF67,2012.0,黒,2148.0,3,59
